marketplace_id,order_day,order_week,gl,product_family,units,ops
1,2017-02-11,2017-02-11,Entertainment Collectibles,Hardlines,24.662779789130553,1075.1290098475217
1,2017-02-12,2017-02-18,Entertainment Collectibles,Hardlines,25.88711240376706,731.3555456633284
1,2017-02-13,2017-02-18,Entertainment Collectibles,Hardlines,20.19140112786885,730.4824616358137
1,2017-02-14,2017-02-18,Entertainment Collectibles,Hardlines,16.977595159583093,5514.189760999979
1,2017-02-15,2017-02-18,Entertainment Collectibles,Hardlines,20.082709748868112,720.7738180141258
1,2017-02-16,2017-02-18,Entertainment Collectibles,Hardlines,21.87635959295306,712.2537137934023
1,2017-02-17,2017-02-18,Entertainment Collectibles,Hardlines,21.94699597421909,1850.7258870980666
1,2017-02-18,2017-02-18,Entertainment Collectibles,Hardlines,23.444770572519154,698.3020522170563
1,2017-02-19,2017-02-25,Entertainment Collectibles,Hardlines,20.771187482089317,832.6269811636976
1,2017-02-20,2017-02-25,Entertainment Collectibles,Hardlines,24.18000323978095,915.0562926872434
1,2017-02-21,2017-02-25,Entertainment Collectibles,Hardlines,17.491099270325385,694.464734327582
1,2017-02-22,2017-02-25,Entertainment Collectibles,Hardlines,20.802451826838755,57242.641247976135
1,2017-02-23,2017-02-25,Entertainment Collectibles,Hardlines,23.576668545512025,948.488758513077
1,2017-02-24,2017-02-25,Entertainment Collectibles,Hardlines,22.814258861763772,805.6426895194274
1,2017-02-25,2017-02-25,Entertainment Collectibles,Hardlines,26.75852966710844,737.9840906337879
1,2017-02-26,2017-03-04,Entertainment Collectibles,Hardlines,24.56294171659121,896.39023775358
1,2017-02-27,2017-03-04,Entertainment Collectibles,Hardlines,23.6746154903295,30514.47009681514
1,2017-02-28,2017-03-04,Entertainment Collectibles,Hardlines,20.948787055695064,841.3071267698275
1,2017-03-01,2017-03-04,Entertainment Collectibles,Hardlines,22.247388176138553,64081.23682488907
1,2017-03-02,2017-03-04,Entertainment Collectibles,Hardlines,20.973218644683676,1132.2127907157364
1,2017-03-03,2017-03-04,Entertainment Collectibles,Hardlines,25.71171706348692,31018.58836274945
1,2017-03-04,2017-03-04,Entertainment Collectibles,Hardlines,22.106202051769433,767.348201176379
1,2017-03-05,2017-03-11,Entertainment Collectibles,Hardlines,24.89185148350023,1033.0185930051887
1,2017-03-06,2017-03-11,Entertainment Collectibles,Hardlines,21.919540291953464,62025.26257349026
1,2017-03-07,2017-03-11,Entertainment Collectibles,Hardlines,23.28265862666666,816.034563600351
1,2017-03-08,2017-03-11,Entertainment Collectibles,Hardlines,23.7970207628505,627.3864317788173
1,2017-03-09,2017-03-11,Entertainment Collectibles,Hardlines,24.701172733737938,883.3933379545791
1,2017-03-10,2017-03-11,Entertainment Collectibles,Hardlines,22.197976034640778,32687.583629715376
1,2017-03-11,2017-03-11,Entertainment Collectibles,Hardlines,21.258897106182353,957.6868167380669
1,2017-03-12,2017-03-18,Entertainment Collectibles,Hardlines,23.869929016405084,917.0477419398263
1,2017-03-13,2017-03-18,Entertainment Collectibles,Hardlines,20.808623685179246,661.3870734300589
1,2017-03-14,2017-03-18,Entertainment Collectibles,Hardlines,21.324136665675855,942.635371336889
1,2017-03-15,2017-03-18,Entertainment Collectibles,Hardlines,21.7894932145723,508.4794605190521
1,2017-03-16,2017-03-18,Entertainment Collectibles,Hardlines,21.979745463986855,799.3801737977096
1,2017-03-17,2017-03-18,Entertainment Collectibles,Hardlines,22.51135806293525,784.4520357777977
1,2017-03-18,2017-03-18,Entertainment Collectibles,Hardlines,26.203625408189556,803.9121953921057
1,2017-03-19,2017-03-25,Entertainment Collectibles,Hardlines,21.807855002474387,1068.2501977119982
1,2017-03-20,2017-03-25,Entertainment Collectibles,Hardlines,24.29257632537681,2542.1527027561933
1,2017-03-21,2017-03-25,Entertainment Collectibles,Hardlines,21.190688812905066,791.8283373642702
1,2017-03-22,2017-03-25,Entertainment Collectibles,Hardlines,20.555802124495347,1009.283527601496
1,2017-03-23,2017-03-25,Entertainment Collectibles,Hardlines,22.909705081861404,35348.059460261204
1,2017-03-24,2017-03-25,Entertainment Collectibles,Hardlines,19.571278205253,820.1841835717128
1,2017-03-25,2017-03-25,Entertainment Collectibles,Hardlines,21.854158101962902,719.6165352301531
1,2017-03-26,2017-04-01,Entertainment Collectibles,Hardlines,24.620502199036565,686.7891131014911
1,2017-03-27,2017-04-01,Entertainment Collectibles,Hardlines,18.242379853156123,872.7079765541032
1,2017-03-28,2017-04-01,Entertainment Collectibles,Hardlines,20.7582191762432,761.934316977877
1,2017-03-29,2017-04-01,Entertainment Collectibles,Hardlines,20.27618414972222,32247.616195316627
1,2017-03-30,2017-04-01,Entertainment Collectibles,Hardlines,20.529972711938935,1079.8202115701988
1,2017-03-31,2017-04-01,Entertainment Collectibles,Hardlines,23.261839049208355,752.673823458101
1,2017-04-01,2017-04-01,Entertainment Collectibles,Hardlines,21.133170497087022,716.0296107337451
1,2017-04-02,2017-04-08,Entertainment Collectibles,Hardlines,25.44935043190401,775.2098202508154
1,2017-04-03,2017-04-08,Entertainment Collectibles,Hardlines,22.198309202808396,85685.30711954081
1,2017-04-04,2017-04-08,Entertainment Collectibles,Hardlines,20.623475350369638,848.2513938962616
1,2017-04-05,2017-04-08,Entertainment Collectibles,Hardlines,18.863152885679867,589.9213408185279
1,2017-04-06,2017-04-08,Entertainment Collectibles,Hardlines,21.574540370269748,780.5474130475264
1,2017-04-07,2017-04-08,Entertainment Collectibles,Hardlines,22.362100859417488,2006.5785339974013
1,2017-04-08,2017-04-08,Entertainment Collectibles,Hardlines,20.542292639137262,535.476689720494
1,2017-04-09,2017-04-15,Entertainment Collectibles,Hardlines,30.229479537855003,31686.260550508996
1,2017-04-10,2017-04-15,Entertainment Collectibles,Hardlines,22.417092235253115,821.3363551042465
1,2017-04-11,2017-04-15,Entertainment Collectibles,Hardlines,20.922840362406777,728.4356020682718
1,2017-04-12,2017-04-15,Entertainment Collectibles,Hardlines,19.940312880032177,59322.70778124035
1,2017-04-13,2017-04-15,Entertainment Collectibles,Hardlines,20.890190816544482,1213.8021727629882
1,2017-04-14,2017-04-15,Entertainment Collectibles,Hardlines,22.26661842562659,792.5172314815924
1,2017-04-15,2017-04-15,Entertainment Collectibles,Hardlines,17.608233711224766,671.5484055228328
1,2017-04-16,2017-04-22,Entertainment Collectibles,Hardlines,19.123905255742894,515.9492053845504
1,2017-04-17,2017-04-22,Entertainment Collectibles,Hardlines,20.758330659555156,755.6692106672401
1,2017-04-18,2017-04-22,Entertainment Collectibles,Hardlines,19.53505970517156,550.4569399622645
1,2017-04-19,2017-04-22,Entertainment Collectibles,Hardlines,17.69346789013328,758.5831246162384
1,2017-04-20,2017-04-22,Entertainment Collectibles,Hardlines,18.017790792137273,30550.997186525812
1,2017-04-21,2017-04-22,Entertainment Collectibles,Hardlines,19.277518687091124,668.7377443287774
1,2017-04-22,2017-04-22,Entertainment Collectibles,Hardlines,18.055031997026077,5984.629998523271
1,2017-04-23,2017-04-29,Entertainment Collectibles,Hardlines,20.879703722562564,792.9556338914532
1,2017-04-24,2017-04-29,Entertainment Collectibles,Hardlines,20.167505001674517,756.297042126734
1,2017-04-25,2017-04-29,Entertainment Collectibles,Hardlines,18.84099208689142,32270.254396920503
1,2017-04-26,2017-04-29,Entertainment Collectibles,Hardlines,20.646745928137697,1026.4796892218662
1,2017-04-27,2017-04-29,Entertainment Collectibles,Hardlines,18.277611569072263,659.7107585564409
1,2017-04-28,2017-04-29,Entertainment Collectibles,Hardlines,21.340446509130995,750.1322493160156
1,2017-04-29,2017-04-29,Entertainment Collectibles,Hardlines,22.554502794580284,32133.18314264958
1,2017-04-30,2017-05-06,Entertainment Collectibles,Hardlines,23.538317491452855,30107.062762177346
1,2017-05-01,2017-05-06,Entertainment Collectibles,Hardlines,25.454436879157353,32522.400847369536
1,2017-05-02,2017-05-06,Entertainment Collectibles,Hardlines,20.56933753626274,33211.44698272578
1,2017-05-03,2017-05-06,Entertainment Collectibles,Hardlines,23.760531058421282,57076.444821827376
1,2017-05-04,2017-05-06,Entertainment Collectibles,Hardlines,25.258351603071727,3357.053565890928
1,2017-05-05,2017-05-06,Entertainment Collectibles,Hardlines,25.10403833996011,792.5902605037157
1,2017-05-06,2017-05-06,Entertainment Collectibles,Hardlines,25.79760122951422,33060.812084943886
1,2017-05-07,2017-05-13,Entertainment Collectibles,Hardlines,26.296619228922022,32415.520969970912
1,2017-05-08,2017-05-13,Entertainment Collectibles,Hardlines,27.495290312538476,919.9984547235912
1,2017-05-09,2017-05-13,Entertainment Collectibles,Hardlines,23.20763462961414,798.255604212232
1,2017-05-10,2017-05-13,Entertainment Collectibles,Hardlines,24.550843536549284,122733.83939474076
1,2017-05-11,2017-05-13,Entertainment Collectibles,Hardlines,21.44307007897152,773.9367847133683
1,2017-05-12,2017-05-13,Entertainment Collectibles,Hardlines,22.660322563309382,31360.67511681933
1,2017-05-13,2017-05-13,Entertainment Collectibles,Hardlines,23.714970925896612,923.2991951578307
1,2017-05-14,2017-05-20,Entertainment Collectibles,Hardlines,22.506093783702386,975.7533702097102
1,2017-05-15,2017-05-20,Entertainment Collectibles,Hardlines,22.892400560969698,958.0572892160885
1,2017-05-16,2017-05-20,Entertainment Collectibles,Hardlines,18.299911791371755,564.6302722848208
1,2017-05-17,2017-05-20,Entertainment Collectibles,Hardlines,23.839776583816235,160395.41589080723
1,2017-05-18,2017-05-20,Entertainment Collectibles,Hardlines,21.277703015971074,64601.7804592186
1,2017-05-19,2017-05-20,Entertainment Collectibles,Hardlines,20.500077263732358,124497.41088836608
1,2017-05-20,2017-05-20,Entertainment Collectibles,Hardlines,18.636369554107294,586.0931258336428
1,2017-05-21,2017-05-27,Entertainment Collectibles,Hardlines,21.94051730432231,792.8380590922241
1,2017-05-22,2017-05-27,Entertainment Collectibles,Hardlines,22.162482288031686,60055.98815102788
1,2017-05-23,2017-05-27,Entertainment Collectibles,Hardlines,23.41503539399999,62020.52848120796
1,2017-05-24,2017-05-27,Entertainment Collectibles,Hardlines,22.754090840788855,94094.12810840395
1,2017-05-25,2017-05-27,Entertainment Collectibles,Hardlines,22.402949579958356,33573.77284127194
1,2017-05-26,2017-05-27,Entertainment Collectibles,Hardlines,24.399664209473606,95818.92748929287
1,2017-05-27,2017-05-27,Entertainment Collectibles,Hardlines,22.188029726590372,128286.7963497046
1,2017-05-28,2017-06-03,Entertainment Collectibles,Hardlines,21.88563969098462,124476.88632494981
1,2017-05-29,2017-06-03,Entertainment Collectibles,Hardlines,26.548794636527965,1083.2845789561952
1,2017-05-30,2017-06-03,Entertainment Collectibles,Hardlines,20.32024429847402,30337.79603349734
1,2017-05-31,2017-06-03,Entertainment Collectibles,Hardlines,22.228560939780234,921.8295066907734
1,2017-06-01,2017-06-03,Entertainment Collectibles,Hardlines,22.049789047035414,65941.58489486744
1,2017-06-02,2017-06-03,Entertainment Collectibles,Hardlines,23.229092124449224,697.2606939208191
1,2017-06-03,2017-06-03,Entertainment Collectibles,Hardlines,24.585037587555824,809.0544408427952
1,2017-06-04,2017-06-10,Entertainment Collectibles,Hardlines,23.791607324131334,630.6253239576785
1,2017-06-05,2017-06-10,Entertainment Collectibles,Hardlines,23.17021776410926,1080.9566299753403
1,2017-06-06,2017-06-10,Entertainment Collectibles,Hardlines,24.058895730035157,1033.2168229369286
1,2017-06-07,2017-06-10,Entertainment Collectibles,Hardlines,22.095669313413435,823.4477124376536
1,2017-06-08,2017-06-10,Entertainment Collectibles,Hardlines,20.18011202373125,705.7748209979212
1,2017-06-09,2017-06-10,Entertainment Collectibles,Hardlines,21.03687014744884,1153.7578945776843
1,2017-06-10,2017-06-10,Entertainment Collectibles,Hardlines,22.384286486490307,1099.937467462872
1,2017-06-11,2017-06-17,Entertainment Collectibles,Hardlines,23.821230063295616,802.0989133385682
1,2017-06-12,2017-06-17,Entertainment Collectibles,Hardlines,23.377632345597767,1418.7266979244475
1,2017-06-13,2017-06-17,Entertainment Collectibles,Hardlines,24.69196314043182,1055.523518812926
1,2017-06-14,2017-06-17,Entertainment Collectibles,Hardlines,22.168724471546064,907.4041333625379
1,2017-06-15,2017-06-17,Entertainment Collectibles,Hardlines,25.76778349943492,848.6060552664826
1,2017-06-16,2017-06-17,Entertainment Collectibles,Hardlines,25.247771237536252,1095.2265655078477
1,2017-06-17,2017-06-17,Entertainment Collectibles,Hardlines,22.969308642434093,813.2296717768651
1,2017-06-18,2017-06-24,Entertainment Collectibles,Hardlines,20.61369062535183,731.4218960281501
1,2017-06-19,2017-06-24,Entertainment Collectibles,Hardlines,19.418365041383442,34570.73108218683
1,2017-06-20,2017-06-24,Entertainment Collectibles,Hardlines,20.42124304971915,1321.5715071355094
1,2017-06-21,2017-06-24,Entertainment Collectibles,Hardlines,19.99051000041249,714.9062805144812
1,2017-06-22,2017-06-24,Entertainment Collectibles,Hardlines,22.36492537628181,731.6382369360621
1,2017-06-23,2017-06-24,Entertainment Collectibles,Hardlines,22.621691572321282,1211.9830739150989
1,2017-06-24,2017-06-24,Entertainment Collectibles,Hardlines,18.546831853492762,713.0436942872981
1,2017-06-25,2017-07-01,Entertainment Collectibles,Hardlines,19.76729832999041,611.2492090022279
1,2017-06-26,2017-07-01,Entertainment Collectibles,Hardlines,20.82972842175962,830.9155731303397
1,2017-06-27,2017-07-01,Entertainment Collectibles,Hardlines,21.595726123302207,1027.203404982102
1,2017-06-28,2017-07-01,Entertainment Collectibles,Hardlines,19.141964992246283,870.642167114267
1,2017-06-29,2017-07-01,Entertainment Collectibles,Hardlines,21.701797274407795,980.3759503271224
1,2017-06-30,2017-07-01,Entertainment Collectibles,Hardlines,21.078463867750774,52684.86120255516
1,2017-07-01,2017-07-01,Entertainment Collectibles,Hardlines,20.826391161101437,886.3084390990796
1,2017-07-02,2017-07-08,Entertainment Collectibles,Hardlines,22.52236998781934,9518.84615636399
1,2017-07-03,2017-07-08,Entertainment Collectibles,Hardlines,20.87623725347866,708.0282721065698
1,2017-07-04,2017-07-08,Entertainment Collectibles,Hardlines,18.57791611277384,31382.99084518824
1,2017-07-05,2017-07-08,Entertainment Collectibles,Hardlines,19.129896239736034,721.4591889618639
1,2017-07-06,2017-07-08,Entertainment Collectibles,Hardlines,23.158121675049117,679.9926300218835
1,2017-07-07,2017-07-08,Entertainment Collectibles,Hardlines,20.365750321137035,8810.599908021846
1,2017-07-08,2017-07-08,Entertainment Collectibles,Hardlines,19.05490246042227,58490.61067558054
1,2017-07-09,2017-07-15,Entertainment Collectibles,Hardlines,21.916878741368862,663.8025988570074
1,2017-07-10,2017-07-15,Entertainment Collectibles,Hardlines,20.804747786173387,855.1188004925395
1,2017-07-11,2017-07-15,Entertainment Collectibles,Hardlines,32.0906702522893,1296.2464096931099
1,2017-07-12,2017-07-15,Entertainment Collectibles,Hardlines,20.294570003368392,852.8637244917998
1,2017-07-13,2017-07-15,Entertainment Collectibles,Hardlines,25.229064308082286,2215.307125451993
1,2017-07-14,2017-07-15,Entertainment Collectibles,Hardlines,22.453985786736045,973.3068440924773
1,2017-07-15,2017-07-15,Entertainment Collectibles,Hardlines,18.55273719548772,907.3720404198181
1,2017-07-16,2017-07-22,Entertainment Collectibles,Hardlines,22.047934111000675,837.9350072995352
1,2017-07-17,2017-07-22,Entertainment Collectibles,Hardlines,22.235587192561937,1930.0517637949515
1,2017-07-18,2017-07-22,Entertainment Collectibles,Hardlines,20.767472451670514,57468.93985321512
1,2017-07-19,2017-07-22,Entertainment Collectibles,Hardlines,17.757260782847357,31190.832263886354
1,2017-07-20,2017-07-22,Entertainment Collectibles,Hardlines,20.352375569694267,970.6718826825403
1,2017-07-21,2017-07-22,Entertainment Collectibles,Hardlines,21.730670838656945,936.5818251448482
1,2017-07-22,2017-07-22,Entertainment Collectibles,Hardlines,18.748304392323895,713.6838608762127
1,2017-07-23,2017-07-29,Entertainment Collectibles,Hardlines,22.920976763343816,1274.9494892806144
1,2017-07-24,2017-07-29,Entertainment Collectibles,Hardlines,19.851280514873594,1080.5806551697453
1,2017-07-25,2017-07-29,Entertainment Collectibles,Hardlines,20.77481694782476,784.6609188103864
1,2017-07-26,2017-07-29,Entertainment Collectibles,Hardlines,19.079989352670633,767.48651179076
1,2017-07-27,2017-07-29,Entertainment Collectibles,Hardlines,19.480017070688504,28842.137363282116
1,2017-07-28,2017-07-29,Entertainment Collectibles,Hardlines,18.695447116740816,747.6773624398478
1,2017-07-29,2017-07-29,Entertainment Collectibles,Hardlines,20.973623679557825,87870.7669896383
1,2017-07-30,2017-08-05,Entertainment Collectibles,Hardlines,21.48344153894161,625.2937661488023
1,2017-07-31,2017-08-05,Entertainment Collectibles,Hardlines,21.32041556901251,1367.1218169028164
1,2017-08-01,2017-08-05,Entertainment Collectibles,Hardlines,25.75398252719414,1252.4822265189816
1,2017-08-02,2017-08-05,Entertainment Collectibles,Hardlines,18.96976834827973,842.3426946704395
1,2017-08-03,2017-08-05,Entertainment Collectibles,Hardlines,20.450325159001284,711.7037900545267
1,2017-08-04,2017-08-05,Entertainment Collectibles,Hardlines,22.344039939874726,597.2409268659934
1,2017-08-05,2017-08-05,Entertainment Collectibles,Hardlines,20.482767906371205,921.9811360958543
1,2017-08-06,2017-08-12,Entertainment Collectibles,Hardlines,20.120357032676047,781.4078182211589
1,2017-08-07,2017-08-12,Entertainment Collectibles,Hardlines,21.543854253676937,789.2954104564363
1,2017-08-08,2017-08-12,Entertainment Collectibles,Hardlines,22.89375952629615,866.2615593769548
1,2017-08-09,2017-08-12,Entertainment Collectibles,Hardlines,20.659243952979836,695.4507472678106
1,2017-08-10,2017-08-12,Entertainment Collectibles,Hardlines,18.61611022419964,32759.277112545427
1,2017-08-11,2017-08-12,Entertainment Collectibles,Hardlines,23.216581602439163,799.0433129946636
1,2017-08-12,2017-08-12,Entertainment Collectibles,Hardlines,19.52180786266538,958.3651990264027
1,2017-08-13,2017-08-19,Entertainment Collectibles,Hardlines,19.540263472805186,730.9549008142936
1,2017-08-14,2017-08-19,Entertainment Collectibles,Hardlines,19.791807919451045,810.4535618470048
1,2017-08-15,2017-08-19,Entertainment Collectibles,Hardlines,20.977450475422234,702.6744870196429
1,2017-08-16,2017-08-19,Entertainment Collectibles,Hardlines,18.325820022951618,565.8794337153289
1,2017-08-17,2017-08-19,Entertainment Collectibles,Hardlines,19.742490958236623,639.0857575338142
1,2017-08-18,2017-08-19,Entertainment Collectibles,Hardlines,23.90019029701775,855.8368122818008
1,2017-08-19,2017-08-19,Entertainment Collectibles,Hardlines,19.10588039821751,638.3648176553342
1,2017-08-20,2017-08-26,Entertainment Collectibles,Hardlines,21.626526108972076,41415.132883655555
1,2017-08-21,2017-08-26,Entertainment Collectibles,Hardlines,18.900977567524546,793.9209303664298
1,2017-08-22,2017-08-26,Entertainment Collectibles,Hardlines,21.861767299724,70208.48408335843
1,2017-08-23,2017-08-26,Entertainment Collectibles,Hardlines,22.633029008752708,775.115253335594
1,2017-08-24,2017-08-26,Entertainment Collectibles,Hardlines,20.148528825408324,725.994957855406
1,2017-08-25,2017-08-26,Entertainment Collectibles,Hardlines,21.643039652889446,699.2870240445739
1,2017-08-26,2017-08-26,Entertainment Collectibles,Hardlines,19.007874333976147,517.9391593945837
1,2017-08-27,2017-09-02,Entertainment Collectibles,Hardlines,19.074482539621574,551.1380821989164
1,2017-08-28,2017-09-02,Entertainment Collectibles,Hardlines,23.224934228682137,661.5694350903574
1,2017-08-29,2017-09-02,Entertainment Collectibles,Hardlines,20.471695256855323,1437.082739329576
1,2017-08-30,2017-09-02,Entertainment Collectibles,Hardlines,19.350457855743297,980.4317533983757
1,2017-08-31,2017-09-02,Entertainment Collectibles,Hardlines,18.517427401255883,1338.1101418544174
1,2017-09-01,2017-09-02,Entertainment Collectibles,Hardlines,29.26778878637809,1125.366812361979
1,2017-09-02,2017-09-02,Entertainment Collectibles,Hardlines,21.667938433152493,962.367145578579
1,2017-09-03,2017-09-09,Entertainment Collectibles,Hardlines,22.802239293904265,1064.3597810269691
1,2017-09-04,2017-09-09,Entertainment Collectibles,Hardlines,22.928606729496515,978.7434557654325
1,2017-09-05,2017-09-09,Entertainment Collectibles,Hardlines,19.954287448789348,33019.17782537441
1,2017-09-06,2017-09-09,Entertainment Collectibles,Hardlines,19.24594037263958,644.4162568173178
1,2017-09-07,2017-09-09,Entertainment Collectibles,Hardlines,17.943068288789405,637.1642981535143
1,2017-09-08,2017-09-09,Entertainment Collectibles,Hardlines,20.30483839695096,642.3751818423193
1,2017-09-09,2017-09-09,Entertainment Collectibles,Hardlines,22.349687839990768,86465.07552366775
1,2017-09-10,2017-09-16,Entertainment Collectibles,Hardlines,21.742403415037717,527.4969490490498
1,2017-09-11,2017-09-16,Entertainment Collectibles,Hardlines,17.526097195449477,611.1950380065083
1,2017-09-12,2017-09-16,Entertainment Collectibles,Hardlines,18.879143391507483,578.258175395031
1,2017-09-13,2017-09-16,Entertainment Collectibles,Hardlines,17.31305321566655,710.3993501184768
1,2017-09-14,2017-09-16,Entertainment Collectibles,Hardlines,18.784606871763792,27779.765254245256
1,2017-09-15,2017-09-16,Entertainment Collectibles,Hardlines,21.135653763952142,821.5989296702793
1,2017-09-16,2017-09-16,Entertainment Collectibles,Hardlines,19.08814384147235,616.5015005137533
1,2017-09-17,2017-09-23,Entertainment Collectibles,Hardlines,21.539099615493594,32537.31597230155
1,2017-09-18,2017-09-23,Entertainment Collectibles,Hardlines,19.832303331322777,737.6934097786774
1,2017-09-19,2017-09-23,Entertainment Collectibles,Hardlines,18.301921442408375,703.4336551341972
1,2017-09-20,2017-09-23,Entertainment Collectibles,Hardlines,20.254119632346804,31446.759924143535
1,2017-09-21,2017-09-23,Entertainment Collectibles,Hardlines,20.58911575365818,711.4872852956746
1,2017-09-22,2017-09-23,Entertainment Collectibles,Hardlines,20.685675363796385,26995.312282591793
1,2017-09-23,2017-09-23,Entertainment Collectibles,Hardlines,19.240666030366032,721.6607166947099
1,2017-09-24,2017-09-30,Entertainment Collectibles,Hardlines,20.938288800164145,647.776560775959
1,2017-09-25,2017-09-30,Entertainment Collectibles,Hardlines,20.947536020386256,841.8279927971536
1,2017-09-26,2017-09-30,Entertainment Collectibles,Hardlines,21.21363198346331,847.7277975112908
1,2017-09-27,2017-09-30,Entertainment Collectibles,Hardlines,20.943833204987598,776.0653667899591
1,2017-09-28,2017-09-30,Entertainment Collectibles,Hardlines,19.67066120904219,854.5559500905803
1,2017-09-29,2017-09-30,Entertainment Collectibles,Hardlines,20.910627544284733,574.685311563346
1,2017-09-30,2017-09-30,Entertainment Collectibles,Hardlines,24.83257900882624,683.262075266649
1,2017-10-01,2017-10-07,Entertainment Collectibles,Hardlines,20.258096008977496,31948.15110709811
1,2017-10-02,2017-10-07,Entertainment Collectibles,Hardlines,21.921288341089205,1071.5497966049227
1,2017-10-03,2017-10-07,Entertainment Collectibles,Hardlines,23.96060791229265,34352.462767667836
1,2017-10-04,2017-10-07,Entertainment Collectibles,Hardlines,20.036857166786522,830.9285764813403
1,2017-10-05,2017-10-07,Entertainment Collectibles,Hardlines,19.13855705083962,1201.448344956491
1,2017-10-06,2017-10-07,Entertainment Collectibles,Hardlines,17.493692855638958,59866.466599395186
1,2017-10-07,2017-10-07,Entertainment Collectibles,Hardlines,20.009363982515147,550.1719485003209
1,2017-10-08,2017-10-14,Entertainment Collectibles,Hardlines,20.744541756118455,919.3411659285812
1,2017-10-09,2017-10-14,Entertainment Collectibles,Hardlines,19.246595415345027,1094.1969092074435
1,2017-10-10,2017-10-14,Entertainment Collectibles,Hardlines,19.793486458506674,713.7218072074513
1,2017-10-11,2017-10-14,Entertainment Collectibles,Hardlines,21.525034138684525,786.6844030008051
1,2017-10-12,2017-10-14,Entertainment Collectibles,Hardlines,21.862315943348055,766.611195312381
1,2017-10-13,2017-10-14,Entertainment Collectibles,Hardlines,22.998263051299645,887.5720548870994
1,2017-10-14,2017-10-14,Entertainment Collectibles,Hardlines,22.19865008992237,28073.72814601287
1,2017-10-15,2017-10-21,Entertainment Collectibles,Hardlines,22.579074824048305,1139.2932088203856
1,2017-10-16,2017-10-21,Entertainment Collectibles,Hardlines,22.98757778096715,27753.738318207932
1,2017-10-17,2017-10-21,Entertainment Collectibles,Hardlines,24.9200244486372,35414.29859359124
1,2017-10-18,2017-10-21,Entertainment Collectibles,Hardlines,27.930708207196982,911.9353969441364
1,2017-10-19,2017-10-21,Entertainment Collectibles,Hardlines,17.588808314084545,29336.547394959845
1,2017-10-20,2017-10-21,Entertainment Collectibles,Hardlines,21.84652940342218,32177.5808514601
1,2017-10-21,2017-10-21,Entertainment Collectibles,Hardlines,21.258642863785127,27861.668341255765
1,2017-10-22,2017-10-28,Entertainment Collectibles,Hardlines,25.10377091510333,973.7562683895331
1,2017-10-23,2017-10-28,Entertainment Collectibles,Hardlines,22.64747650221411,36511.53238657473
1,2017-10-24,2017-10-28,Entertainment Collectibles,Hardlines,22.83210728580058,766.1333380899713
1,2017-10-25,2017-10-28,Entertainment Collectibles,Hardlines,23.263079970346773,838.7832003239363
1,2017-10-26,2017-10-28,Entertainment Collectibles,Hardlines,21.943146505204464,96094.6471318848
1,2017-10-27,2017-10-28,Entertainment Collectibles,Hardlines,20.960408509439226,29377.618205460793
1,2017-10-28,2017-10-28,Entertainment Collectibles,Hardlines,20.356382659393013,758.9273494309799
1,2017-10-29,2017-11-04,Entertainment Collectibles,Hardlines,21.59644983299756,954.1923759815506
1,2017-10-30,2017-11-04,Entertainment Collectibles,Hardlines,19.01729597486728,60599.48246099192
1,2017-10-31,2017-11-04,Entertainment Collectibles,Hardlines,18.632978095667642,965.1321502859377
1,2017-11-01,2017-11-04,Entertainment Collectibles,Hardlines,20.882174334965715,797.3389215976007
1,2017-11-02,2017-11-04,Entertainment Collectibles,Hardlines,22.3911573105364,754.994583799144
1,2017-11-03,2017-11-04,Entertainment Collectibles,Hardlines,22.567376233938106,33100.340926448414
1,2017-11-04,2017-11-04,Entertainment Collectibles,Hardlines,23.357784078582434,1934.8054942439248
1,2017-11-05,2017-11-11,Entertainment Collectibles,Hardlines,26.128247856329054,1432.7255096764488
1,2017-11-06,2017-11-11,Entertainment Collectibles,Hardlines,23.180457769449287,60045.75794879185
1,2017-11-07,2017-11-11,Entertainment Collectibles,Hardlines,25.762881059033372,1612.144313280691
1,2017-11-08,2017-11-11,Entertainment Collectibles,Hardlines,25.086799506177318,1441.4920473995019
1,2017-11-09,2017-11-11,Entertainment Collectibles,Hardlines,29.732584502642776,1057.4044980818717
1,2017-11-10,2017-11-11,Entertainment Collectibles,Hardlines,22.54720204759759,886.5922090546042
1,2017-11-11,2017-11-11,Entertainment Collectibles,Hardlines,25.036367800746923,964.7999349013354
1,2017-11-12,2017-11-18,Entertainment Collectibles,Hardlines,31.23087149932045,930.5903659276667
1,2017-11-13,2017-11-18,Entertainment Collectibles,Hardlines,28.005207205086393,1205.196921902157
1,2017-11-14,2017-11-18,Entertainment Collectibles,Hardlines,29.29959490545126,1108.3266273420443
1,2017-11-15,2017-11-18,Entertainment Collectibles,Hardlines,27.892593473974014,89448.81143927865
1,2017-11-16,2017-11-18,Entertainment Collectibles,Hardlines,26.066832786968394,65586.5058059378
1,2017-11-17,2017-11-18,Entertainment Collectibles,Hardlines,30.45272524167004,1120.4878900106696
1,2017-11-18,2017-11-18,Entertainment Collectibles,Hardlines,33.23218013320419,35975.664753207115
1,2017-11-19,2017-11-25,Entertainment Collectibles,Hardlines,34.56090685738997,1276.0513887798659
1,2017-11-20,2017-11-25,Entertainment Collectibles,Hardlines,34.61591393350845,31834.38057578612
1,2017-11-21,2017-11-25,Entertainment Collectibles,Hardlines,32.643354713998924,1433.800511703597
