date,adjClose,change,changeOverTime,changePercent,close,high,label,low,open,unadjustedVolume,volume,vwap
2019-04-09,27.2,0.03,0.0010500000000000002,0.105,28.53,28.53,"April 09, 19",28.5,28.5,100.0,100.0,28.52
2019-04-08,27.35,0.19,0.006670000000000001,0.667,28.69,28.69,"April 08, 19",28.5,28.5,100.0,100.0,28.62667
2019-04-05,26.88,0.4,0.014390000000000002,1.439,28.2,28.2,"April 05, 19",27.8,27.8,100.0,100.0,28.06667
2019-04-04,26.39,0.04,0.0014500000000000001,0.145,27.68,27.68,"April 04, 19",27.64,27.64,300.0,300.0,27.66667
2019-04-03,26.54,0.21,0.0076,0.76,27.84,27.84,"April 03, 19",27.63,27.63,200.0,200.0,27.77
2019-04-02,26.61,0.42,0.01527,1.5270000000000001,27.92,27.92,"April 02, 19",27.5,27.5,200.0,200.0,27.78
2019-04-01,26.16,0.38,0.01404,1.404,27.44,27.44,"April 01, 19",27.06,27.06,100.0,100.0,27.31333
2019-03-29,25.55,0.21,0.0079,0.79,26.8,26.8,"March 29, 19",26.59,26.59,100.0,100.0,26.73
2019-03-28,25.21,0.25,0.009540000000000002,0.9540000000000001,26.45,26.45,"March 28, 19",26.2,26.2,100.0,100.0,26.36667
2019-03-27,25.2,-0.15,-0.00564,-0.5640000000000001,26.43,26.58,"March 27, 19",26.43,26.58,100.0,100.0,26.48
2019-03-26,25.47,0.12,0.00451,0.451,26.72,26.72,"March 26, 19",26.6,26.6,100.0,100.0,26.68
2019-03-25,25.02,0.05,0.0019100000000000002,0.191,26.24,26.24,"March 25, 19",26.18,26.19,1300.0,1300.0,26.22
2019-03-22,24.99,0.13,0.00498,0.498,26.21,26.21,"March 22, 19",26.08,26.08,100.0,100.0,26.16667
2019-03-21,25.39,-0.08,-0.00299,-0.299,26.64,26.72,"March 21, 19",26.64,26.72,100.0,100.0,26.66667
2019-03-20,25.51,0.55,0.020980000000000002,2.098,26.76,26.76,"March 20, 19",26.21,26.21,200.0,200.0,26.57667
2019-03-19,25.07,-0.01,-0.00038,-0.038,26.3,26.32,"March 19, 19",26.3,26.31,200.0,200.0,26.30667
2019-03-18,25.15,0.71,0.02765,2.765,26.39,26.41,"March 18, 19",25.68,25.68,300.0,300.0,26.16
2019-03-15,24.92,0.22,0.008490000000000001,0.849,26.14,26.14,"March 15, 19",25.92,25.92,200.0,200.0,26.06667
2019-03-14,24.94,0.03,0.0011500000000000002,0.115,26.17,26.17,"March 14, 19",26.07,26.14,200.0,200.0,26.13667
2019-03-13,24.89,0.35000000000000003,0.013590000000000001,1.359,26.11,26.11,"March 13, 19",25.76,25.76,700.0,700.0,25.99333
2019-03-12,24.27,-0.05,-0.0019600000000000004,-0.196,25.46,25.57,"March 12, 19",25.46,25.51,300.0,300.0,25.49667
2019-03-11,24.21,-0.01,-0.00039,-0.039,25.39,25.4,"March 11, 19",25.36,25.4,1100.0,1100.0,25.38333
2019-03-08,23.94,0.6000000000000001,0.024480000000000002,2.448,25.11,25.11,"March 08, 19",24.51,24.51,100.0,100.0,24.91
2019-03-07,24.12,0.15,0.005960000000000001,0.596,25.3,25.3,"March 07, 19",25.15,25.15,100.0,100.0,25.25
2019-03-06,24.0,0.12,0.00479,0.47900000000000004,25.17,25.17,"March 06, 19",25.05,25.05,100.0,100.0,25.13
2019-03-05,24.13,-0.05,-0.00197,-0.197,25.32,25.38,"March 05, 19",25.25,25.37,300.0,300.0,25.31667
2019-03-04,23.73,0.0,0.0,0.0,24.89,24.89,"March 04, 19",24.89,24.89,100.0,100.0,24.89
2019-03-01,24.37,0.0,0.0,0.0,25.57,25.57,"March 01, 19",25.57,25.57,0.0,0.0,0.0
2019-02-28,24.37,0.0,0.0,0.0,25.57,25.57,"February 28, 19",25.57,25.57,100.0,100.0,25.57
2019-02-27,24.36,0.02,0.00078,0.078,25.56,25.56,"February 27, 19",25.54,25.54,300.0,300.0,25.55333
2019-02-26,24.05,0.03,0.00119,0.11900000000000001,25.22,25.22,"February 26, 19",25.19,25.19,100.0,100.0,25.21
2019-02-25,23.85,-0.28,-0.011070000000000002,-1.107,25.02,25.3,"February 25, 19",25.02,25.3,400.0,400.0,25.11333
2019-02-22,24.35,0.08,0.0031400000000000004,0.314,25.54,25.54,"February 22, 19",25.46,25.46,100.0,100.0,25.51333
2019-02-21,24.32,0.1,0.00394,0.394,25.51,25.51,"February 21, 19",25.41,25.41,100.0,100.0,25.47667
2019-02-20,24.23,0.17,0.00674,0.674,25.41,25.41,"February 20, 19",25.24,25.24,100.0,100.0,25.35333
2019-02-19,24.1,0.1,0.0039700000000000004,0.397,25.29,25.29,"February 19, 19",25.19,25.19,100.0,100.0,25.25667
2019-02-15,24.03,0.0,0.0,0.0,25.21,25.21,"February 15, 19",25.21,25.21,0.0,0.0,0.0
2019-02-14,23.47,0.0,0.0,0.0,24.62,24.62,"February 14, 19",24.62,24.62,0.0,0.0,0.0
2019-02-13,23.3,0.0,0.0,0.0,24.44,24.44,"February 13, 19",24.44,24.44,0.0,0.0,0.0
2019-02-12,23.08,0.04,0.0016500000000000002,0.165,24.21,24.29,"February 12, 19",24.17,24.17,1400.0,1400.0,24.22333
2019-02-11,22.83,0.0,0.0,0.0,23.94,23.94,"February 11, 19",23.94,23.94,0.0,0.0,0.0
2019-02-08,22.88,0.0,0.0,0.0,24.0,24.0,"February 08, 19",24.0,24.0,0.0,0.0,0.0
2019-02-07,22.74,0.0,0.0,0.0,23.85,23.85,"February 07, 19",23.85,23.85,0.0,0.0,0.0
2019-02-06,23.14,0.47000000000000003,0.01975,1.975,24.27,24.28,"February 06, 19",23.8,23.8,2100.0,2100.0,24.11667
2019-02-05,23.01,-0.11,-0.004540000000000001,-0.454,24.13,24.24,"February 05, 19",24.13,24.24,100.0,100.0,24.16667
2019-02-04,23.15,0.0,0.0,0.0,24.28,24.28,"February 04, 19",24.28,24.28,0.0,0.0,0.0
2019-02-01,23.31,0.0,0.0,0.0,24.45,24.45,"February 01, 19",24.45,24.45,0.0,0.0,0.0
2019-01-31,23.05,-0.35000000000000003,-0.014270000000000001,-1.427,24.18,24.53,"January 31, 19",24.17,24.53,700.0,700.0,24.29333
2019-01-30,23.22,0.0,0.0,0.0,24.36,24.36,"January 30, 19",24.36,24.36,100.0,100.0,24.36
2019-01-29,23.06,0.0,0.0,0.0,24.19,24.19,"January 29, 19",24.19,24.19,0.0,0.0,0.0
2019-01-28,23.2,0.0,0.0,0.0,24.33,24.33,"January 28, 19",24.33,24.33,0.0,0.0,0.0
2019-01-25,23.2,0.14,0.005790000000000001,0.579,24.33,24.33,"January 25, 19",24.19,24.19,100.0,100.0,24.28333
2019-01-24,23.1,0.2,0.008320000000000001,0.8320000000000001,24.23,24.23,"January 24, 19",24.03,24.03,900.0,900.0,24.16333
2019-01-23,22.95,-0.07,-0.0029000000000000002,-0.29,24.08,24.15,"January 23, 19",24.08,24.15,100.0,100.0,24.10333
2019-01-22,23.03,0.0,0.0,0.0,24.15,24.15,"January 22, 19",24.15,24.15,0.0,0.0,0.0
2019-01-18,23.03,0.0,0.0,0.0,24.15,24.15,"January 18, 19",24.15,24.15,0.0,0.0,0.0
2019-01-17,23.03,0.0,0.0,0.0,24.15,24.15,"January 17, 19",24.15,24.15,0.0,0.0,0.0
2019-01-16,23.03,0.18,0.00751,0.751,24.15,24.15,"January 16, 19",23.97,23.97,200.0,200.0,24.09
2019-01-15,22.58,0.0,0.0,0.0,23.69,23.69,"January 15, 19",23.69,23.69,0.0,0.0,0.0
2019-01-14,22.58,-0.35000000000000003,-0.014560000000000002,-1.456,23.69,24.04,"January 14, 19",23.69,24.04,200.0,200.0,23.80667
2019-01-11,22.78,-0.05,-0.0020900000000000003,-0.209,23.89,23.96,"January 11, 19",23.89,23.94,200.0,200.0,23.91333
2019-01-10,22.93,0.1,0.00417,0.417,24.06,24.06,"January 10, 19",23.96,23.96,700.0,700.0,24.02667
2019-01-09,22.83,0.0,0.0,0.0,23.95,23.95,"January 09, 19",23.95,23.95,100.0,100.0,23.95
2019-01-08,22.05,0.0,0.0,0.0,23.13,23.27,"January 08, 19",23.05,23.13,1700.0,1700.0,23.15
2019-01-07,21.68,-0.19,-0.00829,-0.8290000000000001,22.74,23.15,"January 07, 19",22.74,22.93,1100.0,1100.0,22.87667
2019-01-04,21.66,-0.15,-0.006560000000000001,-0.656,22.72,22.87,"January 04, 19",22.72,22.87,100.0,100.0,22.77
2019-01-03,21.18,0.25,0.011380000000000001,1.138,22.22,22.22,"January 03, 19",21.97,21.97,100.0,100.0,22.13667
2019-01-02,21.05,0.0,0.0,0.0,22.08,22.08,"January 02, 19",22.08,22.08,0.0,0.0,0.0
2018-12-31,21.01,0.08,0.0036400000000000004,0.364,22.04,22.04,"December 31, 18",21.78,21.96,800.0,800.0,21.95333
2018-12-28,20.92,0.0,0.0,0.0,21.95,21.95,"December 28, 18",21.95,21.95,100.0,100.0,21.95
2018-12-27,21.2,-0.26,-0.01156,-1.156,22.24,22.5,"December 27, 18",22.24,22.5,800.0,800.0,22.32667
2018-12-26,21.52,0.88,0.04057,4.057,22.57,22.57,"December 26, 18",21.56,21.69,1900.0,1900.0,22.23333
2018-12-24,21.35,0.0,0.0,0.0,22.4,22.4,"December 24, 18",22.4,22.4,0.0,0.0,0.0
2018-12-21,21.35,0.0,0.0,0.0,22.4,22.4,"December 21, 18",22.4,22.4,0.0,0.0,0.0
2018-12-20,21.35,-1.72,-0.07131000000000001,-7.131,22.4,24.12,"December 20, 18",22.28,24.12,2500.0,2500.0,22.93333
2018-12-19,21.79,0.29,0.01216,1.216,24.13,24.13,"December 19, 18",23.84,23.84,100.0,100.0,24.03333
2018-12-18,21.62,-0.46,-0.018850000000000002,-1.885,23.94,24.4,"December 18, 18",23.94,24.4,100.0,100.0,24.09333
2018-12-17,22.17,-0.49,-0.01957,-1.957,24.55,25.04,"December 17, 18",24.55,25.04,100.0,100.0,24.71333
2018-12-14,22.72,-0.14,-0.00553,-0.553,25.16,25.3,"December 14, 18",25.16,25.3,200.0,200.0,25.20667
2018-12-13,23.21,0.29,0.011410000000000002,1.141,25.7,25.7,"December 13, 18",25.41,25.41,1200.0,1200.0,25.60333
2018-12-12,22.76,-0.37,-0.01446,-1.446,25.21,25.58,"December 12, 18",25.21,25.58,500.0,500.0,25.33333
2018-12-11,23.01,-0.05,-0.0019600000000000004,-0.196,25.48,25.53,"December 11, 18",25.48,25.53,200.0,200.0,25.49667
2018-12-10,22.78,-0.39,-0.01523,-1.5230000000000001,25.22,25.61,"December 10, 18",25.22,25.61,200.0,200.0,25.35
2018-12-07,23.26,-0.5,-0.01904,-1.904,25.76,26.26,"December 07, 18",25.76,26.26,2000.0,2000.0,25.92667
2018-12-06,23.4,0.0,0.0,0.0,25.92,25.92,"December 06, 18",25.92,25.92,100.0,100.0,25.92
2018-12-04,23.4,0.0,0.0,0.0,25.92,25.92,"December 04, 18",25.92,25.92,100.0,100.0,25.92
2018-12-03,22.92,0.0,0.0,0.0,25.38,25.38,"December 03, 18",25.38,25.38,100.0,100.0,25.38
2018-11-30,22.03,0.0,0.0,0.0,24.39,24.39,"November 30, 18",24.39,24.39,0.0,0.0,0.0
2018-11-29,22.03,0.0,0.0,0.0,24.39,24.39,"November 29, 18",24.39,24.39,100.0,100.0,24.39
2018-11-28,22.72,0.0,0.0,0.0,25.15,25.15,"November 28, 18",25.15,25.15,0.0,0.0,0.0
2018-11-27,22.72,0.0,0.0,0.0,25.15,25.15,"November 27, 18",25.15,25.15,100.0,100.0,25.15
2018-11-26,22.72,0.07,0.0027900000000000004,0.279,25.15,25.22,"November 26, 18",25.07,25.08,1200.0,1200.0,25.14667
2018-11-23,23.31,0.0,0.0,0.0,25.81,25.81,"November 23, 18",25.81,25.81,0.0,0.0,0.0
2018-11-21,23.31,-0.24,-0.009210000000000001,-0.921,25.81,26.05,"November 21, 18",25.75,26.05,2000.0,2000.0,25.87
2018-11-20,23.16,-0.29,-0.01118,-1.118,25.65,25.99,"November 20, 18",25.53,25.94,5300.0,5300.0,25.72333
2018-11-19,24.18,0.19,0.007150000000000001,0.715,26.77,26.86,"November 19, 18",26.48,26.58,3900.0,3900.0,26.70333
2018-11-16,24.02,0.0,0.0,0.0,26.6,26.6,"November 16, 18",26.6,26.6,200.0,200.0,26.6
2018-11-15,24.03,0.01,0.00038,0.038,26.61,26.61,"November 15, 18",26.6,26.6,1500.0,1500.0,26.60667
2018-11-14,24.08,-0.09,-0.00336,-0.336,26.66,26.85,"November 14, 18",26.66,26.75,3500.0,3500.0,26.72333
2018-11-13,24.6,0.0,0.0,0.0,27.24,27.24,"November 13, 18",27.24,27.24,300.0,300.0,27.24
2018-11-12,25.05,-0.37,-0.013160000000000002,-1.316,27.74,28.11,"November 12, 18",27.59,28.11,4100.0,4100.0,27.81333
2018-11-09,24.65,-0.13,-0.00474,-0.47400000000000003,27.29,27.42,"November 09, 18",27.29,27.42,1000.0,1000.0,27.33333
2018-11-08,24.87,-0.09,-0.0032600000000000003,-0.326,27.54,27.63,"November 08, 18",27.54,27.63,500.0,500.0,27.57
2018-11-07,25.01,0.0,0.0,0.0,27.69,27.69,"November 07, 18",27.69,27.69,400.0,400.0,27.69
2018-11-06,25.12,0.0,0.0,0.0,27.82,27.82,"November 06, 18",27.82,27.82,100.0,100.0,27.82
2018-11-05,25.12,0.0,0.0,0.0,27.82,27.82,"November 05, 18",27.82,27.82,100.0,100.0,27.82
2018-11-02,25.31,0.0,0.0,0.0,28.03,28.03,"November 02, 18",28.03,28.03,100.0,100.0,28.03
2018-11-01,25.31,0.0,0.0,0.0,28.03,28.03,"November 01, 18",28.03,28.03,500.0,500.0,28.03
2018-10-31,25.74,0.14,0.004940000000000001,0.494,28.5,28.53,"October 31, 18",28.36,28.36,400.0,400.0,28.46333
2018-10-30,25.88,0.0,0.0,0.0,28.66,28.66,"October 30, 18",28.66,28.66,0.0,0.0,0.0
2018-10-29,25.88,0.0,0.0,0.0,28.66,28.66,"October 29, 18",28.63,28.66,700.0,700.0,28.65
2018-10-26,26.11,-0.05,-0.0017300000000000002,-0.17300000000000001,28.91,28.96,"October 26, 18",28.9,28.96,1100.0,1100.0,28.92333
2018-10-25,26.01,0.0,0.0,0.0,28.8,28.8,"October 25, 18",28.8,28.8,300.0,300.0,28.8
2018-10-24,26.34,0.0,0.0,0.0,29.17,29.17,"October 24, 18",29.17,29.17,0.0,0.0,0.0
2018-10-23,26.34,0.0,0.0,0.0,29.17,29.17,"October 23, 18",29.17,29.17,200.0,200.0,29.17
2018-10-22,26.61,0.0,0.0,0.0,29.47,29.47,"October 22, 18",29.47,29.47,0.0,0.0,0.0
2018-10-19,26.61,0.0,0.0,0.0,29.47,29.47,"October 19, 18",29.47,29.47,0.0,0.0,0.0
2018-10-18,26.61,-0.01,-0.00034,-0.034,29.47,29.48,"October 18, 18",29.47,29.48,1900.0,1900.0,29.47333
2018-10-17,27.11,0.01,0.00033,0.033,30.02,30.02,"October 17, 18",30.01,30.01,1200.0,1200.0,30.01667
2018-10-16,26.98,0.0,0.0,0.0,29.88,29.88,"October 16, 18",29.88,29.88,0.0,0.0,0.0
2018-10-15,26.98,0.0,0.0,0.0,29.88,29.88,"October 15, 18",29.88,29.88,700.0,700.0,29.88
2018-10-12,26.98,0.0,0.0,0.0,29.88,29.88,"October 12, 18",29.88,29.88,0.0,0.0,0.0
2018-10-11,26.98,-0.30000000000000004,-0.009940000000000001,-0.994,29.88,30.21,"October 11, 18",29.88,30.18,5500.0,5500.0,29.99
2018-10-10,27.73,-0.37,-0.01191,-1.191,30.7,31.08,"October 10, 18",30.7,31.07,2500.0,2500.0,30.82667
2018-10-09,28.0,0.15,0.004860000000000001,0.486,31.0,31.0,"October 09, 18",30.85,30.85,109900.0,109900.0,30.95
2018-10-08,27.67,0.27,0.00889,0.889,30.64,30.64,"October 08, 18",30.37,30.37,400.0,400.0,30.55
2018-10-05,27.69,0.0,0.0,0.0,30.66,30.66,"October 05, 18",30.66,30.66,0.0,0.0,0.0
2018-10-04,27.69,0.0,0.0,0.0,30.66,30.66,"October 04, 18",30.66,30.66,11000.0,11000.0,30.66
2018-10-03,28.16,0.16,0.0051600000000000005,0.516,31.18,31.18,"October 03, 18",31.02,31.02,1400.0,1400.0,31.12667
2018-10-02,27.9,0.15,0.004880000000000001,0.488,30.89,30.89,"October 02, 18",30.74,30.74,400.0,400.0,30.84
2018-10-01,27.73,0.03,0.0009800000000000002,0.098,30.71,30.71,"October 01, 18",30.68,30.68,5100.0,5100.0,30.7
2018-09-28,26.77,0.0,0.0,0.0,29.64,29.64,"September 28, 18",29.64,29.64,0.0,0.0,0.0
2018-09-27,26.77,0.0,0.0,0.0,29.64,29.64,"September 27, 18",29.64,29.64,0.0,0.0,0.0
2018-09-26,26.77,0.0,0.0,0.0,29.64,29.64,"September 26, 18",29.64,29.64,1500.0,1500.0,29.64
2018-09-25,26.24,0.0,0.0,0.0,29.06,29.06,"September 25, 18",29.06,29.06,0.0,0.0,0.0
2018-09-24,26.24,0.0,0.0,0.0,29.06,29.06,"September 24, 18",29.06,29.06,0.0,0.0,0.0
2018-09-21,26.24,-0.23,-0.007850000000000001,-0.785,29.06,29.35,"September 21, 18",29.03,29.29,13700.0,13700.0,29.14667
2018-09-20,25.79,0.0,0.0,0.0,28.56,28.56,"September 20, 18",28.56,28.56,0.0,0.0,0.0
2018-09-19,25.79,0.0,0.0,0.0,28.56,28.56,"September 19, 18",28.56,28.56,0.0,0.0,0.0
2018-09-18,25.79,0.0,0.0,0.0,28.56,28.56,"September 18, 18",28.56,28.56,0.0,0.0,0.0
2018-09-17,25.79,0.0,0.0,0.0,28.56,28.56,"September 17, 18",28.56,28.56,2200.0,2200.0,28.56
2018-09-14,26.01,0.0,0.0,0.0,28.8,28.8,"September 14, 18",28.8,28.8,0.0,0.0,0.0
2018-09-13,26.01,0.0,0.0,0.0,28.8,28.8,"September 13, 18",28.8,28.8,0.0,0.0,0.0
2018-09-12,26.01,0.0,0.0,0.0,28.8,28.8,"September 12, 18",28.8,28.8,0.0,0.0,0.0
2018-09-11,26.01,0.02,0.0006900000000000001,0.069,28.8,28.8,"September 11, 18",28.74,28.78,1300.0,1300.0,28.78
2018-09-10,25.82,0.0,0.0,0.0,28.59,28.59,"September 10, 18",28.59,28.59,0.0,0.0,0.0
2018-09-07,25.82,0.0,0.0,0.0,28.59,28.59,"September 07, 18",28.59,28.59,0.0,0.0,0.0
2018-09-06,25.82,0.0,0.0,0.0,28.59,28.59,"September 06, 18",28.59,28.59,100.0,100.0,28.59
2018-09-05,26.26,0.0,0.0,0.0,29.08,29.08,"September 05, 18",29.08,29.08,0.0,0.0,0.0
2018-09-04,26.26,0.0,0.0,0.0,29.08,29.08,"September 04, 18",29.08,29.08,0.0,0.0,0.0
2018-08-31,26.26,0.0,0.0,0.0,29.08,29.08,"August 31, 18",29.08,29.08,100.0,100.0,29.08
2018-08-30,26.09,-0.08,-0.0027600000000000003,-0.276,28.89,28.97,"August 30, 18",28.89,28.97,700.0,700.0,28.91667
2018-08-29,25.94,0.0,0.0,0.0,28.72,28.72,"August 29, 18",28.72,28.72,0.0,0.0,0.0
2018-08-28,25.94,0.0,0.0,0.0,28.72,28.72,"August 28, 18",28.72,28.72,200.0,200.0,28.72
2018-08-27,25.72,0.0,0.0,0.0,28.48,28.48,"August 27, 18",28.48,28.48,0.0,0.0,0.0
2018-08-24,25.72,0.0,0.0,0.0,28.48,28.48,"August 24, 18",28.48,28.48,0.0,0.0,0.0
2018-08-23,25.72,0.04,0.00141,0.14100000000000001,28.48,28.48,"August 23, 18",28.44,28.44,1100.0,1100.0,28.46667
2018-08-22,25.65,0.12,0.004240000000000001,0.424,28.41,28.41,"August 22, 18",28.29,28.29,1500.0,1500.0,28.37
2018-08-21,25.29,0.0,0.0,0.0,28.0,28.0,"August 21, 18",28.0,28.0,100.0,100.0,28.0
2018-08-20,25.13,0.07,0.00252,0.252,27.83,27.83,"August 20, 18",27.76,27.76,600.0,600.0,27.80667
2018-08-17,25.21,-0.05,-0.0017900000000000001,-0.179,27.92,27.97,"August 17, 18",27.92,27.97,500.0,500.0,27.93667
2018-08-16,24.94,0.0,0.0,0.0,27.62,27.63,"August 16, 18",27.62,27.62,400.0,400.0,27.62333
2018-08-15,24.89,-0.34,-0.012190000000000001,-1.219,27.56,27.9,"August 15, 18",27.56,27.9,300.0,300.0,27.67333
2018-08-14,25.36,0.0,0.0,0.0,28.08,28.08,"August 14, 18",28.08,28.08,4000.0,4000.0,28.08
2018-08-13,25.32,0.0,0.0,0.0,28.04,28.04,"August 13, 18",28.04,28.04,300.0,300.0,28.04
2018-08-10,25.39,0.0,0.0,0.0,28.11,28.11,"August 10, 18",28.11,28.11,5100.0,5100.0,28.11
2018-08-09,25.37,0.0,0.0,0.0,28.09,28.09,"August 09, 18",28.09,28.09,200.0,200.0,28.09
2018-08-08,25.32,0.0,0.0,0.0,28.03,28.03,"August 08, 18",28.03,28.03,0.0,0.0,0.0
2018-08-07,25.32,0.0,0.0,0.0,28.03,28.03,"August 07, 18",28.03,28.03,0.0,0.0,0.0
2018-08-06,25.32,0.0,0.0,0.0,28.03,28.03,"August 06, 18",28.03,28.03,0.0,0.0,0.0
2018-08-03,25.32,0.0,0.0,0.0,28.03,28.03,"August 03, 18",28.03,28.03,0.0,0.0,0.0
2018-08-02,25.32,-0.01,-0.00036,-0.036000000000000004,28.03,28.04,"August 02, 18",28.03,28.04,700.0,700.0,28.03333
2018-08-01,25.48,0.0,0.0,0.0,28.21,28.21,"August 01, 18",28.21,28.21,0.0,0.0,0.0
2018-07-31,25.48,0.0,0.0,0.0,28.21,28.21,"July 31, 18",28.21,28.21,100.0,100.0,28.21
2018-07-30,25.64,0.0,0.0,0.0,28.39,28.39,"July 30, 18",28.39,28.39,200.0,200.0,28.39
2018-07-27,25.48,0.0,0.0,0.0,28.21,28.21,"July 27, 18",28.21,28.21,0.0,0.0,0.0
2018-07-26,25.48,0.0,0.0,0.0,28.21,28.21,"July 26, 18",28.21,28.21,200.0,200.0,28.21
2018-07-25,25.06,0.0,0.0,0.0,27.75,27.75,"July 25, 18",27.75,27.75,0.0,0.0,0.0
2018-07-24,25.06,0.0,0.0,0.0,27.75,27.75,"July 24, 18",27.75,27.75,300.0,300.0,27.75
2018-07-23,25.01,0.0,0.0,0.0,27.69,27.69,"July 23, 18",27.69,27.69,0.0,0.0,0.0
2018-07-20,25.01,-0.09,-0.0032400000000000003,-0.324,27.69,27.78,"July 20, 18",27.69,27.78,6600.0,6600.0,27.72
2018-07-19,25.06,0.0,0.0,0.0,27.75,27.75,"July 19, 18",27.75,27.75,0.0,0.0,0.0
2018-07-18,25.06,0.0,0.0,0.0,27.75,27.75,"July 18, 18",27.75,27.75,0.0,0.0,0.0
2018-07-17,25.06,0.0,0.0,0.0,27.75,27.75,"July 17, 18",27.75,27.75,0.0,0.0,0.0
2018-07-16,25.06,0.0,0.0,0.0,27.75,27.75,"July 16, 18",27.75,27.75,0.0,0.0,0.0
2018-07-13,25.06,0.0,0.0,0.0,27.75,27.75,"July 13, 18",27.75,27.75,0.0,0.0,0.0
2018-07-12,25.06,0.01,0.00036,0.036000000000000004,27.75,27.75,"July 12, 18",27.74,27.74,2000.0,2000.0,27.74667
2018-07-11,25.03,-0.72,-0.025320000000000002,-2.532,27.72,28.44,"July 11, 18",27.72,28.44,700.0,700.0,27.96
2018-07-10,26.04,0.0,0.0,0.0,28.83,28.85,"July 10, 18",28.83,28.83,2700.0,2700.0,28.83667
2018-07-09,25.91,0.0,0.0,0.0,28.69,28.69,"July 09, 18",28.69,28.69,1000.0,1000.0,28.69
2018-07-06,25.93,0.0,0.0,0.0,28.71,28.71,"July 06, 18",28.71,28.71,0.0,0.0,0.0
2018-07-05,25.93,0.0,0.0,0.0,28.71,28.71,"July 05, 18",28.71,28.71,400.0,400.0,28.71
2018-07-03,26.05,0.0,0.0,0.0,28.84,28.84,"July 03, 18",28.84,28.84,0.0,0.0,0.0
2018-07-02,26.05,0.0,0.0,0.0,28.84,28.84,"July 02, 18",28.84,28.84,100.0,100.0,28.84
2018-06-29,26.05,0.0,0.0,0.0,28.84,28.84,"June 29, 18",28.84,28.84,0.0,0.0,0.0
2018-06-28,26.05,-0.05,-0.0017300000000000002,-0.17300000000000001,28.84,29.0,"June 28, 18",28.84,28.89,13600.0,13600.0,28.89333
2018-06-27,25.88,0.0,0.0,0.0,28.66,28.66,"June 27, 18",28.66,28.66,200.0,200.0,28.66
2018-06-26,25.21,0.0,0.0,0.0,27.91,27.91,"June 26, 18",27.91,27.91,0.0,0.0,0.0
2018-06-25,25.21,-0.39,-0.01378,-1.3780000000000001,27.91,29.0,"June 25, 18",27.91,28.3,1200.0,1200.0,28.27333
2018-06-22,25.02,0.0,0.0,0.0,27.7,27.7,"June 22, 18",27.7,27.7,0.0,0.0,0.0
2018-06-21,25.02,0.0,0.0,0.0,27.7,27.7,"June 21, 18",27.7,27.7,0.0,0.0,0.0
2018-06-20,25.02,0.0,0.0,0.0,27.7,27.7,"June 20, 18",27.7,27.7,0.0,0.0,0.0
2018-06-19,25.02,0.0,0.0,0.0,27.7,27.7,"June 19, 18",27.7,27.7,0.0,0.0,0.0
2018-06-18,25.02,0.01,0.00036,0.036000000000000004,27.7,27.7,"June 18, 18",27.69,27.69,1200.0,1200.0,27.69667
2018-06-15,25.6,0.0,0.0,0.0,28.35,28.35,"June 15, 18",28.35,28.35,0.0,0.0,0.0
2018-06-14,25.6,0.0,0.0,0.0,28.35,28.35,"June 14, 18",28.35,28.35,0.0,0.0,0.0
2018-06-13,25.6,0.02,0.00071,0.07100000000000001,28.35,28.35,"June 13, 18",28.33,28.33,200.0,200.0,28.34333
2018-06-12,25.4,0.11,0.00393,0.393,28.13,28.13,"June 12, 18",28.02,28.02,3200.0,3200.0,28.09333
2018-06-11,25.45,-0.03,-0.0010600000000000002,-0.106,28.18,28.21,"June 11, 18",28.17,28.21,8700.0,8700.0,28.18667
2018-06-08,25.34,-0.14,-0.00496,-0.496,28.06,28.2,"June 08, 18",28.05,28.2,5100.0,5100.0,28.10333
2018-06-07,25.66,0.04,0.00141,0.14100000000000001,28.41,28.41,"June 07, 18",28.37,28.37,600.0,600.0,28.39667
2018-06-06,25.22,0.0,0.0,0.0,27.92,27.92,"June 06, 18",27.92,27.92,0.0,0.0,0.0
2018-06-05,25.22,0.01,0.00036,0.036000000000000004,27.92,27.95,"June 05, 18",27.9,27.91,1100.0,1100.0,27.92333
2018-06-04,25.68,0.0,0.0,0.0,28.43,28.43,"June 04, 18",28.43,28.43,0.0,0.0,0.0
2018-06-01,25.68,0.0,0.0,0.0,28.43,28.43,"June 01, 18",28.43,28.43,0.0,0.0,0.0
2018-05-31,25.68,0.0,0.0,0.0,28.43,28.43,"May 31, 18",28.43,28.43,0.0,0.0,0.0
2018-05-30,25.68,-0.04,-0.0014,-0.14,28.43,28.47,"May 30, 18",28.43,28.47,600.0,600.0,28.44333
2018-05-29,25.76,0.0,0.0,0.0,28.52,28.52,"May 29, 18",28.52,28.52,0.0,0.0,0.0
2018-05-25,25.76,-0.31,-0.010750000000000001,-1.075,28.52,28.83,"May 25, 18",28.52,28.83,700.0,700.0,28.62333
2018-05-24,26.19,0.0,0.0,0.0,29.0,29.0,"May 24, 18",29.0,29.0,0.0,0.0,0.0
2018-05-23,26.19,0.0,0.0,0.0,29.0,29.0,"May 23, 18",29.0,29.0,0.0,0.0,0.0
2018-05-22,26.19,0.0,0.0,0.0,29.0,29.0,"May 22, 18",29.0,29.0,0.0,0.0,0.0
2018-05-21,26.19,0.08,0.0027700000000000003,0.277,29.0,29.0,"May 21, 18",28.92,28.92,600.0,600.0,28.97333
