marketplace_id,order_day,order_week,gl,product_family,units,ops,country
1,2017-12-25,2017-12-30,Entertainment Collectibles,Hardlines,32.92317244317945,1144.6471811668491,US
1,2017-12-26,2017-12-30,Entertainment Collectibles,Hardlines,32.02745760933288,1102.4575386025083,US
1,2017-12-27,2017-12-30,Entertainment Collectibles,Hardlines,30.764077808681947,1098.098281438394,US
1,2017-12-28,2017-12-30,Entertainment Collectibles,Hardlines,27.331888691908432,748.0177856615855,US
1,2017-12-29,2017-12-30,Entertainment Collectibles,Hardlines,33.093417357760536,913.9324773074086,US
1,2017-12-30,2017-12-30,Entertainment Collectibles,Hardlines,25.728240460013804,800.2271096950113,US
1,2017-12-31,2018-01-06,Entertainment Collectibles,Hardlines,25.020647996057374,760.2452944823608,US
1,2017-01-02,2017-01-07,Food and Beverage,Consumables,0.038383861366684216,2.3536282475772707,US
1,2017-01-06,2017-01-07,Food and Beverage,Consumables,0.03652382287982499,2.3403087554401423,US
1,2017-01-08,2017-01-14,Food and Beverage,Consumables,0.038389292001820896,1.074320156879622,US
1,2017-01-09,2017-01-14,Food and Beverage,Consumables,0.07446351118265453,4.657226626363525,US
1,2017-01-14,2017-01-14,Food and Beverage,Consumables,0.035151683982892964,2.3952401571781845,US
1,2017-01-18,2017-01-21,Food and Beverage,Consumables,0.07348876226090106,4.515224080563553,US
1,2017-01-22,2017-01-28,Food and Beverage,Consumables,0.03739550092930639,1.1178269922716166,US
1,2017-01-23,2017-01-28,Food and Beverage,Consumables,0.03495333898199378,1.1869004006045316,US
1,2017-01-24,2017-01-28,Food and Beverage,Consumables,0.07278728709129738,4.87810670536469,US
1,2017-01-25,2017-01-28,Food and Beverage,Consumables,0.03689184793290398,2.407602667108837,US
1,2017-01-30,2017-02-04,Food and Beverage,Consumables,0.0369336567932058,1.152289746722132,US
1,2017-02-06,2017-02-11,Food and Beverage,Consumables,0.037538271271954506,1.1056168462624036,US
1,2017-02-07,2017-02-11,Food and Beverage,Consumables,0.07594225153022667,3.4223298177821584,US
1,2017-02-10,2017-02-11,Food and Beverage,Consumables,0.07572124010976171,3.6796054265329485,US
1,2017-02-11,2017-02-11,Food and Beverage,Consumables,0.03615419051330794,1.1640100673752451,US
1,2017-02-12,2017-02-18,Food and Beverage,Consumables,0.03839599618891987,2.062868586146209,US
1,2017-02-13,2017-02-18,Food and Beverage,Consumables,0.07345055318603731,2.292905053128536,US
1,2017-02-14,2017-02-18,Food and Beverage,Consumables,0.03641467139589015,2.4522159238839807,US
1,2017-03-23,2017-03-25,Food and Beverage,Consumables,0.03782593273581356,1.1810737870161512,US
1,2017-04-10,2017-04-15,Food and Beverage,Consumables,0.03838482447527476,1.1357491212981312,US
1,2017-04-23,2017-04-29,Food and Beverage,Consumables,0.0384438006862934,1.179913016837671,US
1,2017-05-07,2017-05-13,Food and Beverage,Consumables,0.07509312164381529,2.238245633989342,US
1,2017-05-10,2017-05-13,Food and Beverage,Consumables,0.03544568800063882,1.1080069381863742,US
1,2017-01-01,2017-01-07,Furniture,Hardlines,2675.317991462397,249341.66208089935,US
1,2017-01-02,2017-01-07,Furniture,Hardlines,3505.469730282385,340701.1405360021,US
1,2017-01-03,2017-01-07,Furniture,Hardlines,3068.5855242023213,280029.9281592172,US
1,2017-01-04,2017-01-07,Furniture,Hardlines,2910.182691242273,274307.42864586983,US
1,2017-01-05,2017-01-07,Furniture,Hardlines,2737.616206708515,276126.47600272275,US
1,2017-01-06,2017-01-07,Furniture,Hardlines,2577.161617019986,245617.02563992655,US
1,2017-01-07,2017-01-07,Furniture,Hardlines,2766.1552689406026,288407.108428518,US
1,2017-01-08,2017-01-14,Furniture,Hardlines,3030.2936879755866,287564.59509347746,US
1,2017-01-09,2017-01-14,Furniture,Hardlines,3024.646448282264,276870.1006589266,US
1,2017-01-10,2017-01-14,Furniture,Hardlines,2621.0037573918125,256331.1702579625,US
1,2017-01-11,2017-01-14,Furniture,Hardlines,2613.715390150088,247108.8071959597,US
1,2017-01-12,2017-01-14,Furniture,Hardlines,2533.136548156701,240964.76723745183,US
1,2017-01-13,2017-01-14,Furniture,Hardlines,2541.222811316357,260760.58059395148,US
1,2017-01-14,2017-01-14,Furniture,Hardlines,2818.362162888775,247128.1447034893,US
1,2017-01-15,2017-01-21,Furniture,Hardlines,2891.103368367107,287277.9780135322,US
1,2017-01-16,2017-01-21,Furniture,Hardlines,3262.974770251831,289949.3726299478,US
1,2017-01-17,2017-01-21,Furniture,Hardlines,2777.9004983792684,274337.2964421225,US
1,2017-01-18,2017-01-21,Furniture,Hardlines,2604.9859851895803,255515.83320762578,US
1,2017-01-19,2017-01-21,Furniture,Hardlines,2474.8371893691897,248011.97729252285,US
1,2017-01-20,2017-01-21,Furniture,Hardlines,2235.7094380941853,215409.25485971852,US
1,2017-01-21,2017-01-21,Furniture,Hardlines,2292.5494602086555,236372.86598655622,US
1,2017-01-22,2017-01-28,Furniture,Hardlines,2861.414166426591,272687.9463844924,US
1,2017-01-23,2017-01-28,Furniture,Hardlines,2839.3163050630537,259234.5859248909,US
1,2017-01-24,2017-01-28,Furniture,Hardlines,2592.512661864638,241037.96787802762,US
1,2017-01-25,2017-01-28,Furniture,Hardlines,2690.043874882461,253853.0481221815,US
1,2017-01-26,2017-01-28,Furniture,Hardlines,2348.530665491522,252011.04914667696,US
1,2017-01-27,2017-01-28,Furniture,Hardlines,2377.141319748201,231707.5653159468,US
1,2017-01-28,2017-01-28,Furniture,Hardlines,2515.746671271624,244707.65126222023,US
1,2017-01-29,2017-02-04,Furniture,Hardlines,2731.709461966177,266006.69601508015,US
1,2017-01-30,2017-02-04,Furniture,Hardlines,2860.533091532255,280188.1826231987,US
1,2017-01-31,2017-02-04,Furniture,Hardlines,2714.7386433230154,282724.7440044696,US
1,2017-02-01,2017-02-04,Furniture,Hardlines,2907.2926155058917,264130.5043949709,US
1,2017-02-02,2017-02-04,Furniture,Hardlines,2675.4446939749364,257540.39073958358,US
1,2017-02-03,2017-02-04,Furniture,Hardlines,2440.1900719071505,250785.9360565448,US
1,2017-02-04,2017-02-04,Furniture,Hardlines,2543.8205663829917,253556.639100116,US
1,2017-02-05,2017-02-11,Furniture,Hardlines,2546.067337851195,244498.7881038825,US
1,2017-02-06,2017-02-11,Furniture,Hardlines,2806.8171977344555,270175.7876743409,US
1,2017-02-07,2017-02-11,Furniture,Hardlines,2799.8862599909025,258596.41114678327,US
1,2017-02-08,2017-02-11,Furniture,Hardlines,2632.944378125477,258008.96546111954,US
1,2017-02-09,2017-02-11,Furniture,Hardlines,2768.778690504585,262011.70112234392,US
1,2017-02-10,2017-02-11,Furniture,Hardlines,2412.019838715242,239059.8825098169,US
1,2017-02-11,2017-02-11,Furniture,Hardlines,2425.2364315939653,238476.95105883142,US
1,2017-02-12,2017-02-18,Furniture,Hardlines,2806.905259339221,260199.59793683985,US
1,2017-02-13,2017-02-18,Furniture,Hardlines,2485.682321334402,264700.61065459304,US
1,2017-02-14,2017-02-18,Furniture,Hardlines,2293.8809879381893,228113.09546520593,US
1,2017-02-15,2017-02-18,Furniture,Hardlines,2695.520133391734,263767.34271267994,US
1,2017-02-16,2017-02-18,Furniture,Hardlines,2557.344163820684,251592.39301466176,US
1,2017-02-17,2017-02-18,Furniture,Hardlines,2536.7603088384417,253279.35400899427,US
1,2017-02-18,2017-02-18,Furniture,Hardlines,2446.159553679617,256591.13531762033,US
1,2017-02-19,2017-02-25,Furniture,Hardlines,2925.942272471358,300449.6288160077,US
1,2017-02-20,2017-02-25,Furniture,Hardlines,3421.617511000958,327147.6182149877,US
1,2017-02-21,2017-02-25,Furniture,Hardlines,3056.566217202013,280704.6147661839,US
1,2017-02-22,2017-02-25,Furniture,Hardlines,3670.089553908083,388670.24438786734,US
1,2017-02-23,2017-02-25,Furniture,Hardlines,3538.7686984984853,407291.502252393,US
1,2017-02-24,2017-02-25,Furniture,Hardlines,3090.0611746987565,310868.6467873755,US
1,2017-02-25,2017-02-25,Furniture,Hardlines,2997.354092480951,303483.9999989853,US
1,2017-02-26,2017-03-04,Furniture,Hardlines,3435.741312307842,359883.13270909217,US
1,2017-02-27,2017-03-04,Furniture,Hardlines,3189.7515943860176,327062.3205488854,US
1,2017-02-28,2017-03-04,Furniture,Hardlines,3198.000873970006,312981.0760118057,US
1,2017-03-01,2017-03-04,Furniture,Hardlines,3402.3587751116197,335168.7382390384,US
1,2017-03-02,2017-03-04,Furniture,Hardlines,3098.7198565392528,316844.7888073177,US
1,2017-03-03,2017-03-04,Furniture,Hardlines,2871.497813811873,276906.6148688954,US
1,2017-03-04,2017-03-04,Furniture,Hardlines,3160.4959549877726,323554.7335303914,US
1,2017-03-05,2017-03-11,Furniture,Hardlines,3458.0148552112073,346323.74093625124,US
1,2017-03-06,2017-03-11,Furniture,Hardlines,3324.35948799938,336900.5718457843,US
1,2017-03-07,2017-03-11,Furniture,Hardlines,2993.169777573881,292096.1877808,US
1,2017-03-08,2017-03-11,Furniture,Hardlines,3203.145232049823,304725.2442739117,US
1,2017-03-09,2017-03-11,Furniture,Hardlines,2836.454434554421,283637.17986441584,US
1,2017-03-10,2017-03-11,Furniture,Hardlines,2863.8804324052885,262318.30188092194,US
1,2017-03-11,2017-03-11,Furniture,Hardlines,2858.4045689063582,282486.3842222539,US
1,2017-03-12,2017-03-18,Furniture,Hardlines,3044.283094411295,327419.46580934484,US
1,2017-03-13,2017-03-18,Furniture,Hardlines,3069.198161887167,305038.713944609,US
1,2017-03-14,2017-03-18,Furniture,Hardlines,3237.002083456811,298297.1685156329,US
1,2017-03-15,2017-03-18,Furniture,Hardlines,3157.952259609945,292583.3127348403,US
1,2017-03-16,2017-03-18,Furniture,Hardlines,2963.2971046714506,299802.55027424823,US
1,2017-03-17,2017-03-18,Furniture,Hardlines,2638.919962238221,263099.1878731039,US
1,2017-03-18,2017-03-18,Furniture,Hardlines,2630.832618033077,264995.40950902057,US
1,2017-03-19,2017-03-25,Furniture,Hardlines,3189.453684674629,310875.10346773587,US
1,2017-03-20,2017-03-25,Furniture,Hardlines,3133.715642131468,302564.0785418843,US
1,2017-03-21,2017-03-25,Furniture,Hardlines,2965.54556584448,285675.61693437217,US
1,2017-03-22,2017-03-25,Furniture,Hardlines,2830.4720162606677,293375.915830498,US
1,2017-03-23,2017-03-25,Furniture,Hardlines,2802.094697223945,281162.95770981256,US
1,2017-03-24,2017-03-25,Furniture,Hardlines,2666.0656494460445,254761.0275737596,US
1,2017-03-25,2017-03-25,Furniture,Hardlines,2631.2712780991324,251228.69880466923,US
1,2017-03-26,2017-04-01,Furniture,Hardlines,3188.684146786004,294791.23627776717,US
1,2017-03-27,2017-04-01,Furniture,Hardlines,3102.5957335904277,293011.5452002705,US
1,2017-03-28,2017-04-01,Furniture,Hardlines,2804.9347114790917,295142.57301823236,US
1,2017-03-29,2017-04-01,Furniture,Hardlines,2954.387349343501,288971.0091672034,US
1,2017-03-30,2017-04-01,Furniture,Hardlines,3533.626989792293,289024.85969481204,US
1,2017-03-31,2017-04-01,Furniture,Hardlines,2745.758456562452,265991.1345322248,US
1,2017-04-01,2017-04-01,Furniture,Hardlines,2584.997527844813,251970.01418929172,US
1,2017-04-02,2017-04-08,Furniture,Hardlines,2936.886989796063,293098.4894062899,US
1,2017-04-03,2017-04-08,Furniture,Hardlines,3162.2036175360986,308476.5497166211,US
1,2017-04-04,2017-04-08,Furniture,Hardlines,2911.083664842348,298612.0997955681,US
1,2017-04-05,2017-04-08,Furniture,Hardlines,2911.0700640818764,297444.63987670373,US
1,2017-04-06,2017-04-08,Furniture,Hardlines,2745.06640587246,257649.9293765945,US
1,2017-04-07,2017-04-08,Furniture,Hardlines,2424.352251510149,252414.6984999394,US
1,2017-04-08,2017-04-08,Furniture,Hardlines,2489.5892622974247,258414.17124565635,US
1,2017-04-09,2017-04-15,Furniture,Hardlines,3048.850850201099,278071.5061173743,US
1,2017-04-10,2017-04-15,Furniture,Hardlines,3081.7280645182127,288111.2291671693,US
1,2017-04-11,2017-04-15,Furniture,Hardlines,2987.1948232160457,284481.47349098785,US
1,2017-04-12,2017-04-15,Furniture,Hardlines,2879.962306080988,277091.7442454145,US
1,2017-04-13,2017-04-15,Furniture,Hardlines,2509.199356095496,259296.47928407017,US
1,2017-04-14,2017-04-15,Furniture,Hardlines,2467.5694689929273,240604.0892124896,US
1,2017-04-15,2017-04-15,Furniture,Hardlines,2068.026404191132,213951.5471678441,US
1,2017-04-16,2017-04-22,Furniture,Hardlines,2472.636093265272,235881.80408765032,US
1,2017-04-17,2017-04-22,Furniture,Hardlines,2992.404386974375,287944.8349744001,US
1,2017-04-18,2017-04-22,Furniture,Hardlines,2708.5948465550164,285301.99469444645,US
1,2017-04-19,2017-04-22,Furniture,Hardlines,2755.971777592757,529965.5782853339,US
1,2017-04-20,2017-04-22,Furniture,Hardlines,2677.6634719983413,271061.759552696,US
1,2017-04-21,2017-04-22,Furniture,Hardlines,2451.5464081324885,261935.60272916337,US
1,2017-04-22,2017-04-22,Furniture,Hardlines,2600.8028574708114,237535.0143117805,US
1,2017-04-23,2017-04-29,Furniture,Hardlines,3011.215542072308,305491.73762680753,US
1,2017-04-24,2017-04-29,Furniture,Hardlines,3175.8139233142247,294694.8028859194,US
1,2017-04-25,2017-04-29,Furniture,Hardlines,3118.1804565191987,281825.7371115977,US
1,2017-04-26,2017-04-29,Furniture,Hardlines,3026.703925860347,290532.3699330568,US
1,2017-04-27,2017-04-29,Furniture,Hardlines,2760.7739180409253,266075.8714016944,US
1,2017-04-28,2017-04-29,Furniture,Hardlines,2631.025080459432,256887.1868385315,US
1,2017-04-29,2017-04-29,Furniture,Hardlines,2736.0291418007605,249584.61341052182,US
1,2017-04-30,2017-05-06,Furniture,Hardlines,3260.9982125305964,325898.31638493517,US
1,2017-05-01,2017-05-06,Furniture,Hardlines,3296.282930130146,329940.77910513274,US
1,2017-05-02,2017-05-06,Furniture,Hardlines,2995.847306440421,312326.82977061643,US
1,2017-05-03,2017-05-06,Furniture,Hardlines,3246.258055687038,289365.02702444786,US
1,2017-05-04,2017-05-06,Furniture,Hardlines,2741.5071760160463,271591.22332125873,US
1,2017-05-05,2017-05-06,Furniture,Hardlines,2878.309756070545,251675.44664112895,US
1,2017-05-06,2017-05-06,Furniture,Hardlines,2625.268478794029,264151.1813433043,US
1,2017-05-07,2017-05-13,Furniture,Hardlines,3389.749377595216,311593.5537153354,US
1,2017-05-08,2017-05-13,Furniture,Hardlines,3558.8708842872693,330809.13818927977,US
1,2017-05-09,2017-05-13,Furniture,Hardlines,3749.6914004109794,323823.7254324971,US
1,2017-05-10,2017-05-13,Furniture,Hardlines,3110.347023581301,292148.77671370585,US
1,2017-05-11,2017-05-13,Furniture,Hardlines,2876.734579157366,275641.39783885627,US
1,2017-05-12,2017-05-13,Furniture,Hardlines,2526.1277824480217,263257.2515058569,US
1,2017-05-13,2017-05-13,Furniture,Hardlines,2580.664783559998,234397.24969306425,US
1,2017-05-14,2017-05-20,Furniture,Hardlines,2787.253326692107,263871.7513526948,US
1,2017-05-15,2017-05-20,Furniture,Hardlines,3280.7105958610773,315242.1019277149,US
1,2017-05-16,2017-05-20,Furniture,Hardlines,2958.104805203537,314404.3368544215,US
1,2017-05-17,2017-05-20,Furniture,Hardlines,2907.3550252185023,282067.8890763477,US
1,2017-05-18,2017-05-20,Furniture,Hardlines,2696.7051751058216,262272.44635292084,US
1,2017-05-19,2017-05-20,Furniture,Hardlines,2715.727294072502,268261.34184011427,US
1,2017-05-20,2017-05-20,Furniture,Hardlines,2602.036625745613,254206.89161180513,US
1,2017-05-21,2017-05-27,Furniture,Hardlines,3123.2739877178637,304870.51410145103,US
1,2017-05-22,2017-05-27,Furniture,Hardlines,3348.767132228638,344494.9502202085,US
1,2017-05-23,2017-05-27,Furniture,Hardlines,3210.239224579785,318684.5962567369,US
1,2017-05-24,2017-05-27,Furniture,Hardlines,2955.5752531436638,299641.30101351807,US
1,2017-05-25,2017-05-27,Furniture,Hardlines,2734.2891174541273,269026.02314987103,US
1,2017-05-26,2017-05-27,Furniture,Hardlines,2654.8901439422093,256692.85912473415,US
1,2017-05-27,2017-05-27,Furniture,Hardlines,2544.757792407051,252022.73107374305,US
1,2017-05-28,2017-06-03,Furniture,Hardlines,2642.9605977881893,257237.215315426,US
1,2017-05-29,2017-06-03,Furniture,Hardlines,3676.1767429271526,362458.28667387576,US
1,2017-05-30,2017-06-03,Furniture,Hardlines,3136.2401207550524,334367.71878158674,US
1,2017-05-31,2017-06-03,Furniture,Hardlines,3275.3122534589183,325757.1858163232,US
1,2017-06-01,2017-06-03,Furniture,Hardlines,3135.5066777057013,294426.57898293546,US
1,2017-06-02,2017-06-03,Furniture,Hardlines,2848.265496245321,270384.6142855635,US
1,2017-06-03,2017-06-03,Furniture,Hardlines,2694.0535193627084,268200.4463863942,US
1,2017-06-04,2017-06-10,Furniture,Hardlines,3451.525647154215,325398.7103245329,US
1,2017-06-05,2017-06-10,Furniture,Hardlines,3376.659711098784,329787.1829870134,US
1,2017-06-06,2017-06-10,Furniture,Hardlines,3217.8337973879993,325159.47675894905,US
1,2017-06-07,2017-06-10,Furniture,Hardlines,2922.5559202037807,301505.27985648136,US
1,2017-06-08,2017-06-10,Furniture,Hardlines,2890.380967754245,279913.1250105784,US
1,2017-06-09,2017-06-10,Furniture,Hardlines,2594.323255200453,246741.8077606371,US
1,2017-06-10,2017-06-10,Furniture,Hardlines,2834.2586070362486,259935.52258983988,US
1,2017-06-11,2017-06-17,Furniture,Hardlines,3305.1093583448883,288142.37737398647,US
1,2017-06-12,2017-06-17,Furniture,Hardlines,3670.0728739326723,331718.70857611677,US
1,2017-06-13,2017-06-17,Furniture,Hardlines,3455.297561141321,315192.77502681344,US
1,2017-06-14,2017-06-17,Furniture,Hardlines,3425.03324846236,306585.1211779827,US
1,2017-06-15,2017-06-17,Furniture,Hardlines,3151.715431780286,284054.1988057512,US
1,2017-06-16,2017-06-17,Furniture,Hardlines,3116.9001931073844,276628.2524374606,US
1,2017-06-17,2017-06-17,Furniture,Hardlines,2748.544703198477,277362.67632806394,US
1,2017-06-18,2017-06-24,Furniture,Hardlines,3178.4200027519664,290463.1753262903,US
1,2017-06-19,2017-06-24,Furniture,Hardlines,3532.721185284993,332060.70832787,US
1,2017-06-20,2017-06-24,Furniture,Hardlines,3300.2412851752388,326127.5503988448,US
1,2017-06-21,2017-06-24,Furniture,Hardlines,3194.0359397313973,326206.22247873346,US
1,2017-06-22,2017-06-24,Furniture,Hardlines,3228.479085048689,283704.1326799676,US
1,2017-06-23,2017-06-24,Furniture,Hardlines,2999.0715288356355,287324.3527053895,US
1,2017-06-24,2017-06-24,Furniture,Hardlines,2652.281756041158,278049.5296783927,US
1,2017-06-25,2017-07-01,Furniture,Hardlines,3398.0503825052197,306331.1684131006,US
1,2017-06-26,2017-07-01,Furniture,Hardlines,3527.309690801044,333424.59843624546,US
1,2017-06-27,2017-07-01,Furniture,Hardlines,3375.824708835292,345814.1562955955,US
1,2017-06-28,2017-07-01,Furniture,Hardlines,3570.821791130807,316402.4225708504,US
1,2017-06-29,2017-07-01,Furniture,Hardlines,3139.5147979297303,311178.26502678863,US
1,2017-06-30,2017-07-01,Furniture,Hardlines,3197.546665376673,283643.90544516826,US
1,2017-07-01,2017-07-01,Furniture,Hardlines,2886.7987427682015,264346.2815934933,US
1,2017-07-02,2017-07-08,Furniture,Hardlines,2881.656310876239,293063.6903698029,US
1,2017-07-03,2017-07-08,Furniture,Hardlines,3427.7529918244627,298629.3737084332,US
1,2017-07-04,2017-07-08,Furniture,Hardlines,3039.295939948834,276313.97411665396,US
1,2017-07-05,2017-07-08,Furniture,Hardlines,3322.908852040355,334021.56408324523,US
1,2017-07-06,2017-07-08,Furniture,Hardlines,3716.3606445237074,335096.69782978785,US
1,2017-07-07,2017-07-08,Furniture,Hardlines,3107.8396041184637,308052.4215639828,US
1,2017-07-08,2017-07-08,Furniture,Hardlines,3056.7301526469605,290908.47992014256,US
1,2017-07-09,2017-07-15,Furniture,Hardlines,3533.0022132248796,313920.0278322636,US
1,2017-07-10,2017-07-15,Furniture,Hardlines,6155.567390809029,756563.6707638453,US
1,2017-07-11,2017-07-15,Furniture,Hardlines,10361.342135304338,1368433.6005602656,US
1,2017-07-12,2017-07-15,Furniture,Hardlines,3574.915348321133,325475.12770562345,US
1,2017-07-13,2017-07-15,Furniture,Hardlines,3349.327615748293,318020.34023383283,US
1,2017-07-14,2017-07-15,Furniture,Hardlines,3395.3347814432937,312257.5417561351,US
1,2017-07-15,2017-07-15,Furniture,Hardlines,3155.678430083842,296659.7057866986,US
1,2017-07-16,2017-07-22,Furniture,Hardlines,3580.2637693095794,319711.0145351345,US
1,2017-07-17,2017-07-22,Furniture,Hardlines,3669.18978616485,359136.63363870635,US
1,2017-07-18,2017-07-22,Furniture,Hardlines,3528.125170684869,327308.90991220064,US
1,2017-07-19,2017-07-22,Furniture,Hardlines,3754.2805931626613,324402.4835205343,US
1,2017-07-20,2017-07-22,Furniture,Hardlines,3241.212918320433,314296.8643603969,US
1,2017-07-21,2017-07-22,Furniture,Hardlines,3279.0972454334687,308593.55046719423,US
1,2017-07-22,2017-07-22,Furniture,Hardlines,2903.514026033592,275053.60083290807,US
1,2017-07-23,2017-07-29,Furniture,Hardlines,3405.756265106285,322460.75792261085,US
1,2017-07-24,2017-07-29,Furniture,Hardlines,3713.882501947733,379615.1400283751,US
1,2017-07-25,2017-07-29,Furniture,Hardlines,3719.5548646650977,369939.45225851185,US
1,2017-07-26,2017-07-29,Furniture,Hardlines,3457.828528561361,334940.70452209155,US
1,2017-07-27,2017-07-29,Furniture,Hardlines,3300.2698721591155,333963.8452186658,US
1,2017-07-28,2017-07-29,Furniture,Hardlines,3439.8930497792962,332590.5088551376,US
1,2017-07-29,2017-07-29,Furniture,Hardlines,3303.323198560801,317735.5228659882,US
1,2017-07-30,2017-08-05,Furniture,Hardlines,3903.334845866123,368021.785787969,US
1,2017-07-31,2017-08-05,Furniture,Hardlines,4108.50551151421,409388.6356553384,US
1,2017-08-01,2017-08-05,Furniture,Hardlines,4103.44700650537,412377.5965386678,US
1,2017-08-02,2017-08-05,Furniture,Hardlines,3917.170985502967,384289.4148875776,US
1,2017-08-03,2017-08-05,Furniture,Hardlines,3657.791246149804,360731.30077073205,US
1,2017-08-04,2017-08-05,Furniture,Hardlines,3494.5917477422468,339763.68349115,US
1,2017-08-05,2017-08-05,Furniture,Hardlines,3267.452398075073,309008.1555119722,US
1,2017-08-06,2017-08-12,Furniture,Hardlines,3781.059754408926,356186.82974462083,US
1,2017-08-07,2017-08-12,Furniture,Hardlines,4356.437881341743,416791.26723038603,US
1,2017-08-08,2017-08-12,Furniture,Hardlines,4124.925458466306,392873.8174934744,US
1,2017-08-09,2017-08-12,Furniture,Hardlines,4040.865316841082,393083.9725593718,US
1,2017-08-10,2017-08-12,Furniture,Hardlines,4025.1932025899455,391028.6885284211,US
1,2017-08-11,2017-08-12,Furniture,Hardlines,3817.5410521928884,389845.81471550156,US
1,2017-08-12,2017-08-12,Furniture,Hardlines,3527.794242270383,355037.1308907089,US
1,2017-08-13,2017-08-19,Furniture,Hardlines,3885.457709468172,400978.31947780936,US
1,2017-08-14,2017-08-19,Furniture,Hardlines,4400.705939777708,399656.6282407325,US
1,2017-08-15,2017-08-19,Furniture,Hardlines,4112.654624424087,416780.42772654654,US
1,2017-08-16,2017-08-19,Furniture,Hardlines,3956.707788270801,398811.92872061813,US
1,2017-08-17,2017-08-19,Furniture,Hardlines,3703.7583438152333,367464.38760052266,US
1,2017-08-18,2017-08-19,Furniture,Hardlines,3550.5060703311683,328327.59258545947,US
1,2017-08-19,2017-08-19,Furniture,Hardlines,3326.503057123425,335885.6282147224,US
1,2017-08-20,2017-08-26,Furniture,Hardlines,4058.62231069698,367621.0207212185,US
1,2017-08-21,2017-08-26,Furniture,Hardlines,3965.65687643086,376714.5562153205,US
1,2017-08-22,2017-08-26,Furniture,Hardlines,4011.396711897717,397444.66554605507,US
1,2017-08-23,2017-08-26,Furniture,Hardlines,3881.447918237644,379703.8639195389,US
1,2017-08-24,2017-08-26,Furniture,Hardlines,3608.046519269145,350980.5467481117,US
1,2017-08-25,2017-08-26,Furniture,Hardlines,3444.2971566302917,298213.7821008097,US
1,2017-08-26,2017-08-26,Furniture,Hardlines,3032.139129659889,314978.69372892985,US
1,2017-08-27,2017-09-02,Furniture,Hardlines,4037.2863001572728,356656.6325880976,US
1,2017-08-28,2017-09-02,Furniture,Hardlines,4204.77263560529,402123.4500658394,US
1,2017-08-29,2017-09-02,Furniture,Hardlines,4063.936173631474,380628.57263547357,US
1,2017-08-30,2017-09-02,Furniture,Hardlines,3645.667849037143,343175.90060229955,US
1,2017-08-31,2017-09-02,Furniture,Hardlines,3759.448924630376,356302.8927247892,US
1,2017-09-01,2017-09-02,Furniture,Hardlines,3640.5196070042657,316495.15793558845,US
1,2017-09-02,2017-09-02,Furniture,Hardlines,3567.1599881386687,309326.70066429634,US
1,2017-09-03,2017-09-09,Furniture,Hardlines,3569.3831516715995,333461.5643127789,US
1,2017-09-04,2017-09-09,Furniture,Hardlines,4493.88565048429,443482.02787562564,US
1,2017-09-05,2017-09-09,Furniture,Hardlines,3731.7585457932105,340405.21235457034,US
1,2017-09-06,2017-09-09,Furniture,Hardlines,3495.050616783481,309151.192766108,US
1,2017-09-07,2017-09-09,Furniture,Hardlines,3223.8184799810497,310615.09440532635,US
1,2017-09-08,2017-09-09,Furniture,Hardlines,2929.5720328554016,268341.81650691514,US
1,2017-09-09,2017-09-09,Furniture,Hardlines,2962.492054598959,285680.2403067414,US
1,2017-09-10,2017-09-16,Furniture,Hardlines,3523.111394834052,314198.5657664761,US
1,2017-09-11,2017-09-16,Furniture,Hardlines,3533.1441588463176,329887.35980445053,US
1,2017-09-12,2017-09-16,Furniture,Hardlines,3540.53095259697,328971.9117222555,US
1,2017-09-13,2017-09-16,Furniture,Hardlines,3445.017257390896,344990.3670085498,US
1,2017-09-14,2017-09-16,Furniture,Hardlines,3412.672375060784,328101.19591751014,US
1,2017-09-15,2017-09-16,Furniture,Hardlines,3120.954060816848,315697.4068976581,US
1,2017-09-16,2017-09-16,Furniture,Hardlines,2901.5751991418438,276352.86337685795,US
1,2017-09-17,2017-09-23,Furniture,Hardlines,3592.640281236519,329896.55698486033,US
1,2017-09-18,2017-09-23,Furniture,Hardlines,3562.4650253989626,370060.4907757322,US
1,2017-09-19,2017-09-23,Furniture,Hardlines,3481.687743461595,337289.8081230409,US
1,2017-09-20,2017-09-23,Furniture,Hardlines,3357.4120835255794,328680.9799783713,US
1,2017-09-21,2017-09-23,Furniture,Hardlines,3098.1502970996253,311783.24068017193,US
1,2017-09-22,2017-09-23,Furniture,Hardlines,3087.7053668832464,295680.5536064276,US
1,2017-09-23,2017-09-23,Furniture,Hardlines,2785.220675322563,272698.88457129826,US
1,2017-09-24,2017-09-30,Furniture,Hardlines,3429.117450576705,340815.37945994,US
1,2017-09-25,2017-09-30,Furniture,Hardlines,3772.3418205702974,335697.25082471216,US
1,2017-09-26,2017-09-30,Furniture,Hardlines,3326.25957754125,333040.32977579,US
1,2017-09-27,2017-09-30,Furniture,Hardlines,3236.5796470134865,315286.75876540533,US
1,2017-09-28,2017-09-30,Furniture,Hardlines,3065.118525258185,303968.2735679625,US
1,2017-09-29,2017-09-30,Furniture,Hardlines,3128.473032004022,292101.52503041155,US
1,2017-09-30,2017-09-30,Furniture,Hardlines,3051.122897187642,288268.64711755165,US
1,2017-10-01,2017-10-07,Furniture,Hardlines,3945.277501587109,371195.73578564037,US
1,2017-10-02,2017-10-07,Furniture,Hardlines,3751.995032012218,325967.9378425085,US
