,A,B,C,cat,source,id
5187,0.04163847451337504,-0.4142995719901398,-0.08243336504302616,Heathly,,
5188,-0.0848164650373223,0.4172359534871485,-0.12766508253877065,Heathly,,
5189,0.14571187389968754,-0.33415824371601915,-0.1305365803238433,Heathly,,
5190,-0.07440492208827071,-0.16498273076110406,-0.11426635455993964,Heathly,,
5191,0.07248042661048751,0.3350213029020088,-0.06900606656228368,Heathly,,
5192,0.01134713006194327,0.41711398230637803,-0.14016800991595296,Heathly,,
5193,0.16024888688260097,0.41932426792757616,-0.0889316814912417,Heathly,,
5194,0.04765399085555426,-0.33041923964177,-0.07184843368150498,Heathly,,
5195,0.10749273103770567,0.08436802497002505,-0.06129713680633701,Heathly,,
5196,0.16461208007585346,-0.24778349009015024,-0.09106986388645125,Heathly,,
5197,0.12728809825160467,-0.08101481811476272,-0.13194435897543466,Heathly,,
5198,0.20267232810979868,0.3346136128608422,-0.09638711995899846,Heathly,,
5199,0.07160714720145808,-0.16496817108880718,-0.0751918729652988,Heathly,,
5200,-0.02586352769468601,-0.0005227545487211044,-0.10093237514748198,Heathly,,
5201,0.07564587881609514,0.1670192457678222,-0.08317733616996384,Heathly,,
5202,0.174403183567682,0.002031033077440077,-0.11395026484407891,Heathly,,
5203,0.2285902015680947,0.08684991284635689,-0.034050701010902566,Heathly,,
5204,0.004934648461874808,-0.33187655631452795,-0.02601359266702842,Heathly,,
5205,-0.01009930485287308,0.25013302268248866,-0.055458975977260704,Heathly,,
5206,0.029858739958917333,-0.16157531584315737,-0.08157994744659447,Heathly,,
5207,0.04970214713989652,-0.33070702141689196,-0.05254083816266311,Heathly,,
5208,0.09175689825857059,-0.41415594442963993,-0.04835032074209363,Heathly,,
5209,0.14827228642417334,0.4191343879949365,-0.10021925836532902,Heathly,,
5210,0.11014035261744178,0.002815224633747372,-0.10106501501440285,Heathly,,
5211,0.12433379885764702,-0.24570199628444542,-0.06056692365107451,Heathly,,
5212,0.003753037286904862,0.0839852539017882,-0.0808554658570943,Heathly,,
5213,0.012785502990704972,0.16619764861816694,-0.1010967806052285,Heathly,,
5214,0.053047692409045784,-0.16612509053040178,-0.082131382404214,Heathly,,
5215,0.09293662286254088,-0.24742638635841344,-0.08116382618606156,Heathly,,
5216,0.04504888000262258,0.33212006823275714,-0.10976124157105495,Heathly,,
5217,0.15450932201422057,-0.24658423507943864,-0.06139962001104174,Heathly,,
5218,0.13643501560512622,0.25216855741535915,-0.0598097131706149,Heathly,,
5219,0.1421093609436913,-0.2454030819907463,-0.07168311284337578,Heathly,,
5220,0.08570732810666633,0.0034601291189467237,-0.02047407910284183,Heathly,,
5221,0.1445484905117274,0.003659234107340342,-0.0812935804575548,Heathly,,
5222,0.11791916930130276,0.002666949038595493,-0.0193250673421151,Heathly,,
5223,0.1656041302515966,-0.41318365492992354,-0.07103834637744,Heathly,,
5224,0.1433662662281536,-0.07917400114909674,-0.052295801410594395,Heathly,,
5225,0.24330355927122688,-0.4116471233143024,-0.055154293845690636,Heathly,,
5226,0.11960622653040918,0.16962978967302222,-0.0856769838589859,Heathly,,
5227,0.08257734431729072,0.16866041145978544,-0.04063295744272205,Heathly,,
5228,-0.00704166596136011,-0.24745331537440374,-0.0825377644820986,Heathly,,
5229,0.1449319148445244,0.4210822894896713,-0.01820754134822581,Heathly,,
5230,0.23835385330317505,-0.32968795109040655,-0.014151625577740442,Heathly,,
5231,0.01851694945887031,-0.3300588262278918,-0.028585399954470778,Heathly,,
5232,0.16946395296261013,0.3364180456156972,-0.06296214860566325,Heathly,,
5233,0.03625684944812848,-0.08037834659398958,-0.0387069363305721,Heathly,,
5234,0.2908560841221313,0.17235020493940148,-0.007969650046063575,Heathly,,
5235,0.14035415145364913,-0.41215214575667874,-0.02263405638220868,Heathly,,
5236,0.19068951068878306,-0.07915142438296643,-0.03955258815041306,Heathly,,
5237,0.03544866670367929,0.25341802233067295,-0.013304746537209972,Heathly,,
5238,0.05981272167159854,0.08764233226245273,-0.005709783491210715,Heathly,,
5239,0.3415361361471633,-0.0766854518052646,-0.036234960934192026,Heathly,,
5240,0.06724210168709584,-0.16463844932993282,-0.028648561712105072,Heathly,,
5241,0.21762705857400352,0.25419680057073046,0.004772769670865613,Heathly,,
5242,0.2214134252814185,0.3350085993592943,-0.05169837317311519,Heathly,,
5243,0.26055631298264326,-0.3279344668696874,0.015751083084079416,Heathly,,
5244,0.08851487319138164,0.33439049831750123,-0.026185360348362444,Heathly,,
5245,0.24997332453514473,-0.07863120432521245,-0.031825092575924495,Heathly,,
5246,0.00205547672928003,-0.16454598606080909,0.044327649915515695,Heathly,,
5247,0.1729329341014629,0.08764791031658085,0.007937558570215664,Heathly,,
5248,0.2934914641410448,0.42437638492101254,0.036968246395947965,Heathly,,
5249,0.25030362745320966,-0.32601902181194004,0.07822050243488063,Heathly,,
5250,0.240634567607038,0.08922863282949793,0.056705885772752256,Heathly,,
5251,0.25598814174351664,0.2542143415281145,0.0628051374800897,Heathly,,
5252,0.24889203252396516,0.004772148373065567,0.03126389143051336,Heathly,,
5253,0.25332098230544287,0.33903086477974076,0.0914351569946111,Heathly,,
5254,0.3604019381367646,0.08964716384491633,0.03656163963698498,Heathly,,
5255,0.39227992014803764,0.25857594844516635,0.06123488502811826,Heathly,,
5256,0.17149986858565888,0.3374247496301508,0.03691733619245398,Heathly,,
5257,0.45442433351674233,-0.07483669722374477,0.10457881052063109,Heathly,,
5258,0.17001513199545415,-0.07862529503946578,0.10064756756541379,Heathly,,
5259,0.3776798062103635,0.4242608345649423,0.08494566836905824,Heathly,,
5260,0.3307692804301145,-0.07568049639131216,0.0424003732734982,Heathly,,
5261,0.3095418471383662,-0.15933213645778563,0.06313739497815284,Heathly,,
5262,0.23410340901848298,0.16992565827978978,0.092079769826099,Heathly,,
5263,0.30208107893316266,-0.07775807164857243,0.09248303826455895,Heathly,,
5264,0.2844457106073919,0.1721901609377196,0.12266489952075324,Heathly,,
5265,0.4031765716539904,-0.24253037800749275,0.12367070098839572,Heathly,,
5266,0.38209200387816805,0.42282109013584857,0.07478221810964183,Heathly,,
5267,0.20423102582990366,0.42119383812770606,0.09115232964222691,Heathly,,
5268,0.4743619015495938,-0.4086865441664038,0.1669263383593012,Heathly,,
5269,0.3762294975220512,0.4236328045410183,0.12115121500487999,Heathly,,
5270,0.4960944716675618,-0.24142779705794107,0.1039382101880694,Heathly,,
5271,0.5220722525511897,-0.24033887580689153,0.12778823330285696,Heathly,,
5272,0.3109822541973853,0.25676327515814434,0.17048624561005965,Heathly,,
5273,0.3058790744319073,-0.32484079171353486,0.15826464176021995,Heathly,,
5274,0.5380810620381775,0.2614897856214628,0.13632938006103107,Heathly,,
5275,0.47663645886322825,0.1769842209702148,0.17593066656052037,Heathly,,
5276,0.46714778176326743,0.34175366580842936,0.14784527432800573,Heathly,,
5277,0.4330021400528946,0.42248862947052357,0.111874723612699,Heathly,,
5278,0.40167498745309616,0.009605999534988266,0.11291597344905685,Warning,,
5279,0.6019912561047909,-0.2379815007577115,0.18007787536299716,Warning,,
5280,0.5519220171864949,-0.2380485021026761,0.2143308660025891,Warning,,
5281,0.4488158007987493,0.17705222354086575,0.1925568939873084,Warning,,
5282,0.5323873405691508,-0.15619562803953607,0.20854327723715346,Warning,,
5283,0.5768927230849247,0.09417313482121509,0.23616640800352115,Warning,,
5284,0.6119685844819079,-0.07210186307940994,0.1959522192216431,Warning,,
5285,0.623090188621352,0.09489588375475119,0.21176842323810108,Warning,,
5286,0.6663125559333458,-0.23649155802852465,0.25943424289237293,Warning,,
5287,0.594261668217945,0.0964881361174257,0.2539531030058707,Warning,,
5288,0.608016633068754,-0.32296792643204353,0.25655071759619086,Warning,,
5289,0.5679126440651144,-0.40559844534537043,0.26539017520191044,Warning,,
5290,0.7023905364780192,-0.1552444641039431,0.27900582634202137,Warning,,
5291,0.5629937417971907,0.09491420092358291,0.2898191899869822,Warning,,
5292,0.7288034738533329,0.43145121457875313,0.2659938931228387,Warning,,
5293,0.5806664526417147,-0.23749215222686734,0.2813052174715135,Critical,,
5294,0.6562273594046857,0.2637996819423925,0.32979130050248473,Critical,,
5295,0.7204624231022301,0.2657270478676459,0.3938096754420328,Critical,,
5296,0.7577852308227007,0.3481399039714544,0.38274757280903404,Critical,,
5297,0.7457936635207297,-0.06792861313116355,0.37174863705603706,Critical,,
5298,0.7751185383177227,0.014881711704387174,0.37715380673195853,Critical,,
5299,0.7038181587830052,0.26297225839718513,0.36637934293297614,Critical,,
5300,0.9427521363213275,-0.31445064566694825,0.4283130728059305,Critical,,
5301,0.894842246293829,-0.3170315959767598,0.39781581250168874,Critical,,
5302,0.8653417678702309,-0.15118569209055224,0.37512589554075093,Critical,,
5303,0.8930012523818405,0.1820443018849092,0.44842295792973247,Critical,,
5304,0.8557126584660751,0.017327459021780622,0.4745771155115214,Critical,,
5305,0.8234071091262782,-0.14747411084609083,0.49990542084549966,Critical,,
5306,0.9853293673765446,0.01874717986439688,0.5133825915295067,Critical,,
5307,0.801461610889623,0.016706807302913722,0.45612701501339137,Critical,,
5308,1.1563410026601801,-0.2285011682276889,0.4986116995296518,Critical,,
5309,-0.15519595199909073,0.00010886708840122406,-0.038968322550940515,Heathly,,
5310,-0.24214125073314063,0.24944276175154706,0.018881327562319625,Heathly,,
5311,-0.26275358232076207,0.24816562041670262,-0.030207163045008815,Heathly,,
5312,-0.1241000734148195,0.1666771146319348,0.040570366612572704,Heathly,,
5313,-0.26612711322526456,0.41600985617861946,-0.011218710442822796,Heathly,,
5314,-0.26397554100251763,-0.16715983296655987,0.023536988556751022,Heathly,,
5315,-0.053928132957357267,-0.08245643492731917,0.0037368841140574816,Heathly,,
5316,-0.22123329535428704,-0.16841631224243098,0.027272710986338856,Heathly,,
5317,-0.17388619680299164,-0.08165354944497466,0.02537147079957871,Heathly,,
5318,-0.15275345334807613,-0.08403718668463804,-0.009927713915959546,Heathly,,
5319,-0.220127942907927,0.3309950523511321,-0.07935973218255415,Heathly,,
5320,-0.16771951068803576,0.2503323615134247,0.01529512264028209,Heathly,,
5321,-0.10220275278544315,-0.33558762699102207,-0.018289461732383126,Heathly,,
5322,-0.24195728223073276,-0.08550790691449493,0.02006056699073295,Heathly,,
5323,-0.20577923786246655,0.16547637066127396,0.021547102162262566,Heathly,,
5324,-0.1505188344744165,0.25043252792637694,-0.018584611853774337,Heathly,,
5325,-0.2908672802469051,0.24861643170530165,0.05422353708765066,Heathly,,
5326,-0.19836659018395417,-0.16624340632476092,-0.02571478734457974,Heathly,,
5327,-0.24905845488413225,0.08276917530482988,-0.031239411141659505,Heathly,,
5328,-0.15100231329521263,0.24946885642937863,0.017614957790105752,Heathly,,
5329,-0.31345810837441723,-0.16780046800246717,0.04158058769936652,Heathly,,
5330,-0.12604898720674276,0.33204511610659343,-0.003584374754264503,Heathly,,
5331,-0.1440937756676729,0.4140976637271336,-0.0036965769665986943,Heathly,,
5332,-0.07201953764866759,0.3349610897638106,0.0680193426972817,Heathly,,
5333,-0.20326338043988576,0.3327103592348463,-0.007631849868633415,Heathly,,
5334,-0.2599522475054645,-0.2504785878186187,0.011207893891518893,Heathly,,
5335,-0.21442671508060993,0.2463502502209478,0.005836608884954214,Heathly,,
5336,-0.3792372822851221,-0.2524647153432037,0.020240968856600414,Heathly,,
5337,-0.2373213530023702,0.4167433642262835,0.012553012085141509,Heathly,,
5338,-0.18682443752392472,-0.08251800236998835,0.04215406687696178,Heathly,,
5339,-0.15869930975010574,-0.16577340581677802,0.02253580500183225,Heathly,,
5340,-0.13556384557992146,0.001001370519166458,0.029211828874335585,Heathly,,
5341,-0.12390886361831716,-0.24911036718039506,0.01716744660057231,Heathly,,
5342,-0.19888142558903513,0.24857141484132145,0.018146192848214872,Heathly,,
5343,-0.20916657197736357,0.0004592600898025939,0.003065480592464363,Heathly,,
5344,-0.20225865621657763,0.16746320990277394,0.017272343982844898,Heathly,,
5345,-0.3449751975898952,-0.16969357630720994,0.004900138836989361,Heathly,,
5346,-0.2544177996935188,-0.16795310007719966,0.029531194713122128,Heathly,,
5347,-0.2224785833998643,0.33192560254364034,0.0023828493018634364,Heathly,,
5348,-0.1058537671633038,-0.24906748792767947,0.05259965616340327,Heathly,,
5349,-0.13892774135648536,-0.0008030463757769362,-0.04801564855466088,Heathly,,
5350,-0.12231900450321082,0.416235117095982,0.009812851784343098,Heathly,,
5351,-0.07358559571209741,0.33420004762842126,-0.0027026126835264144,Heathly,,
5352,-0.22879190653264242,0.1667674184722524,0.024191206443114274,Heathly,,
5353,-0.13841247439703225,0.16680055541046035,0.013049406493513842,Heathly,,
5354,-0.2836979139229477,0.2505758364626968,0.01310581589415355,Heathly,,
5355,-0.11573507123557741,0.16771079999160116,0.007255618694984473,Heathly,,
5356,-0.06633982600890319,0.00044469595567228236,0.006464679789722726,Heathly,,
5357,-0.17619216558795517,-0.2516535144274403,0.03975273396629958,Heathly,,
5358,-0.03343137604491618,0.25232655010954913,0.002221159719948549,Heathly,,
5359,-0.15905864337435757,0.16671017047465886,0.0074431387459551225,Heathly,,
5360,-0.12499674926361713,0.17725875043815312,0.22847461138521946,Heathly,,
5361,-0.18582811672978067,-0.3355866081979997,-0.02692968128513011,Heathly,,
5362,-0.06824038906143641,-0.08257969489863207,-0.010866247802993119,Heathly,,
5363,-0.26873334518296105,-0.002972976441361267,0.023649669030893456,Heathly,,
5364,-0.10420010824021844,-0.25086234594522244,-0.003598223347160121,Heathly,,
5365,-0.0992850907229585,-0.24895508474881675,0.014854125936196692,Heathly,,
5366,-0.1565673768500894,-0.16770914683854274,-0.004258301305742656,Heathly,,
5367,-0.05426182256328533,-0.08143614883226127,0.02189110880317288,Heathly,,
5368,-0.011921248816270725,-0.16320687319188695,0.03133613125730989,Heathly,,
5369,-0.036619180225131776,0.33389718340753033,-0.007123791853444526,Heathly,,
5370,-0.13394837422563458,-0.1676756426343875,0.00093482734161869,Heathly,,
5371,-0.012456149763071201,-0.0826235034133555,0.010972172622563437,Heathly,,
5372,-0.1967323873561626,0.33385795333946117,0.008604582469207539,Heathly,,
5373,-0.11871773372001534,0.1669552183763532,-0.01889484098020373,Heathly,,
5374,-0.04213135031191868,0.25410333525980333,0.014488726388688113,Heathly,,
5375,-0.09858379462328529,-0.16605282673068172,0.04430416435138869,Heathly,,
5376,-0.10934311088857149,0.08376365605730204,0.020047300624413456,Heathly,,
5377,-0.1551373554493252,-0.25154257762547005,0.02185531955420717,Heathly,,
5378,-0.14151893762351136,0.2483574230077029,-0.008333095510010552,Heathly,,
5379,-0.13515250192564512,0.08413227262021955,0.02326242040567293,Heathly,,
5380,-0.08448149518594265,0.41694453715479113,-0.014676560977792269,Heathly,,
5381,-0.039822756885920525,0.3362525097600846,0.03740934923607268,Heathly,,
5382,-0.20813592679625667,0.08327056527944571,0.010715302124613938,Heathly,,
5383,-0.033337101370174385,-0.3316847608914714,0.03789167073430576,Heathly,,
5384,-0.13807145069751747,-0.0829260759350222,-0.015170694793233179,Heathly,,
5385,-0.15332730554412283,0.24975848647016582,0.056155007308612795,Heathly,,
5386,-0.031246521889947997,0.16861835978901812,0.04012951954933756,Heathly,,
5387,-0.008210617346985362,0.16932888446364908,-0.012379458535523507,Heathly,,
5388,-0.06408806237893352,0.4169075307678068,0.05927564905190291,Heathly,,
5389,-0.06844331757676013,0.2509207398833178,0.012337895880874701,Heathly,,
5390,-0.05674570539962872,0.0005425944034760764,0.030328339123388108,Heathly,,
5391,-0.09802801386417276,-0.08301128815694817,0.03356528091383767,Heathly,,
5392,0.07662308557789571,-0.08200391724816755,0.016201875371765453,Heathly,,
5393,-0.11560158094298685,0.0021592409670807312,0.04921178893631224,Heathly,,
5394,-0.05151087367855125,0.3356825584418612,0.024743466121452826,Heathly,,
5395,0.06497103733214106,0.25176900286032017,-0.004302322698452735,Heathly,,
5396,-0.05201833499508986,0.41800242445562913,0.009440313132217503,Heathly,,
5397,0.05461594976166411,-0.07968853179077136,0.058835228279991734,Heathly,,
5398,0.018655520644725317,0.0016673695758411243,0.027793510037759275,Heathly,,
5399,0.02655493168726237,0.16895621082059148,0.07749658712474891,Heathly,,
5400,0.09741143017685906,-0.1628202773448839,0.038026546795583045,Heathly,,
5401,0.07569428083090626,-0.16350105635258483,0.036202043614383575,Heathly,,
5402,0.030428330334041225,-0.16227505072139986,0.14137266441275614,Heathly,,
5403,0.04104165419202572,0.08587905255160362,0.07029549163550597,Heathly,,
5404,0.16376468955417228,-0.1621371288713147,0.07790290312522485,Heathly,,
5405,0.0950257240897003,0.25159355558755014,-0.002484841808082193,Heathly,,
5406,0.18146536150213263,-0.3280223130347993,0.022835435681956423,Heathly,,
5407,-0.048484841427694526,0.002158022077346385,0.05222172499314315,Heathly,,
5408,-0.028830363224678024,0.2514815159956201,-0.0005783633461887991,Heathly,,
5409,0.04230522307611356,0.16878881648171395,0.056820269993040934,Heathly,,
5410,0.2660975607920437,-0.07542591453924817,0.07734680688646282,Heathly,,
5411,0.2100563218823914,0.42174496216984864,0.04029332870750639,Heathly,,
5412,0.10760223146999368,-0.16237646850155962,0.06908973523658532,Heathly,,
5413,-0.017780280250019653,0.002051240714265978,0.07641844468260461,Heathly,,
5414,0.20728347909869269,0.33953379262647465,0.08785919163658487,Heathly,,
5415,0.13844955964717373,0.0875603063297401,0.08652828748399581,Heathly,,
5416,-0.010127310239561158,0.003946443358365795,0.04976636710071493,Heathly,,
5417,0.2592907389329056,-0.15974814191351175,0.11339509000712121,Heathly,,
5418,0.23677037636690557,0.4221813558362413,0.13353685688960887,Heathly,,
5419,0.169240702846347,0.17232818503953448,0.10509941988701675,Heathly,,
5420,0.3197936717295992,-0.07627348900981598,0.13576375534782814,Heathly,,
5421,0.13468183430277866,-0.3295749655103091,0.08142604190778284,Heathly,,
5422,0.10897023576321334,0.004282710782359572,0.029566936523571306,Heathly,,
5423,0.10833112724365539,0.3371969118065547,0.1045034334227013,Heathly,,
5424,0.19329094866552274,0.25618005350063694,0.13444531341161953,Heathly,,
5425,0.2431058050531371,0.17325242222713055,0.11687903383161821,Heathly,,
5426,0.24581583098221613,0.08973648451623828,0.10530674278083044,Heathly,,
5427,0.28989799989692183,0.2554097817462748,0.13693212672741878,Heathly,,
5428,0.35405117802444247,-0.15849335760144742,0.13727214732644039,Heathly,,
5429,0.20110661761576273,0.08882825578504217,0.15891420542074564,Heathly,,
5430,0.24302495223900783,0.0881905318475877,0.08782178534728122,Heathly,,
5431,0.3891374158311695,0.42297347875083896,0.09607839268063527,Heathly,,
5432,0.31382688886310817,0.1739055995318009,0.12485473116835348,Heathly,,
5433,0.2691530820984677,-0.32558347003718835,0.1294837634770358,Heathly,,
5434,0.34063197703439174,0.25817958788127165,0.19540249721650066,Warning,,
5435,0.2992494113590716,-0.15911976875819206,0.1449003612246248,Warning,,
5436,0.3538455278668377,-0.24175827260492094,0.1754996980685879,Warning,,
5437,0.31336701806610145,0.25685017860585174,0.1594560727069424,Warning,,
5438,0.3562566168784066,-0.15846726957650004,0.14200461310716606,Warning,,
5439,0.4351811587187505,0.007133475973955378,0.16763402946993142,Warning,,
5440,0.4399277980811126,0.4250676434081108,0.17243832778036422,Warning,,
5441,0.4682933125285698,0.261799888724202,0.2061925089363667,Warning,,
5442,0.4618629233320148,0.42769376041772456,0.20922409205543574,Warning,,
5443,0.3307124377048329,-0.07383963070128065,0.2315219843392407,Warning,,
5444,0.5781380603971749,0.42991432067122365,0.19795375743384525,Warning,,
5445,0.5554689512006061,0.4266055319147539,0.18295375568968403,Warning,,
5446,0.7255006282352184,-0.3201584622334109,0.2942168543009204,Warning,,
5447,0.5950525418418812,0.34579813267740805,0.21618175863439953,Warning,,
5448,0.546067075608933,-0.32471618132191415,0.18318598657246146,Warning,,
5449,0.6137087850191622,0.01102163851252683,0.23177685830772105,Critical,,
5450,0.5283121097786191,-0.07152240289836749,0.2704814969578975,Critical,,
5451,0.6768181989346576,0.09667856565332576,0.26935658279266905,Critical,,
5452,0.7297958453677835,0.2644798091482004,0.2780033529073257,Critical,,
5453,0.7636527199418846,-0.23630252935565935,0.29581982138321694,Critical,,
5454,0.84673906818993,-0.1500161616945322,0.3113803181071265,Critical,,
5455,0.8011560983811277,-0.2358777846026457,0.3200730406269152,Critical,,
5456,0.7455486873675616,0.34804989968223726,0.28185519668566245,Critical,,
5457,0.7417129108717931,0.18286145474939333,0.32784733373703345,Critical,,
5458,0.9061375775583973,-0.06641487874538315,0.3747816509351126,Critical,,
5459,0.8998277491118166,-0.23175182232606165,0.35695744846011995,Critical,,
5460,0.8306739955232099,-0.3172891288730401,0.32660384046546853,Critical,,
5461,0.8661672004424703,-0.0684522998257164,0.35086364201059617,Critical,,
5462,1.019024280984442,-0.149334060601418,0.3997460003587463,Critical,,
5463,0.9446230436534938,-0.0650116665720928,0.4033500422191819,Critical,,
5464,1.0582772240697171,-0.3139310139558969,0.42900734408335406,Critical,,
5465,-0.696458633270537,0.07758804121635182,0.06078048727375178,Heathly,,
5466,-0.7820426079007161,-0.2568434613708547,0.03593632705696779,Heathly,,
5467,-0.6806036795791222,0.3361142528624917,0.2501189645048919,Heathly,,
5468,-0.5586495240719555,0.07858607745899339,0.11372660037469931,Heathly,,
5469,-0.6727951911847312,-0.0064258612410463215,0.05400703474176524,Heathly,,
5470,-0.5942919993435211,0.3272157371660915,0.03880574994138465,Heathly,,
5471,-0.7132065520495786,0.15735312773386056,0.010162818451215798,Heathly,,
5472,-0.6665035689586876,-0.08936981840603131,0.03809212870470977,Heathly,,
5473,-0.5943452355795502,-0.17049546208959523,0.07482440111537927,Heathly,,
5474,-0.6289731487409186,-0.2551891430105013,0.02183027801814791,Heathly,,
5475,-0.5506220412146896,-0.336852167132933,0.03167613880477764,Heathly,,
5476,-0.6432233863241792,-0.42211554769066145,0.058439230428630334,Heathly,,
5477,-0.6393232146545966,-0.42204933368578645,0.06035383419476782,Heathly,,
5478,-0.6064864773661609,-0.17411426712387632,0.004815267334576323,Heathly,,
5479,-0.7431145596098877,-0.3408274909406514,-0.03652122411257378,Heathly,,
5480,-0.5920380210525459,0.07708331475717833,0.027093972552703016,Heathly,,
5481,-0.7203297212520476,0.07651523039831788,0.023567042987744383,Heathly,,
5482,-0.5021356733134993,0.0772781405553596,0.052321313977573836,Heathly,,
5483,-0.6660459698267112,-0.3383304105642298,0.041833160318524215,Heathly,,
5484,-0.6738274580499803,-0.08682783837116578,0.08966366232443437,Heathly,,
5485,-0.551331288841764,-0.17069751876785502,0.029121807607252068,Heathly,,
5486,-0.6275570167159719,-0.08956736972082625,0.03177291193999842,Heathly,,
5487,-0.6494271005473702,0.07894763303833352,0.10164590117244915,Heathly,,
5488,-0.6586287027973026,-0.08741045719373819,0.05238143821996342,Heathly,,
5489,-0.6575642027153777,-0.34015130380617603,-0.0261082050041122,Heathly,,
5490,-0.6517999051002821,-0.3300659804427765,0.2461216242602152,Heathly,,
5491,-0.6642627564101325,-0.4226687876836555,0.02592324203444076,Heathly,,
5492,-0.7674319257734342,-0.42394958331795535,0.057046887759536834,Heathly,,
5493,-0.6034401951035935,-0.17249324772500785,0.02462979407804812,Heathly,,
5494,-0.5466304388955663,-0.33819462002251655,0.08386967745701157,Heathly,,
5495,-0.5220005350288773,-0.25356067218270023,0.05057942338426579,Heathly,,
5496,-0.6909618092036791,-0.17055708626233188,0.03082924113671329,Heathly,,
5497,-0.6256266196365269,-0.003902333565004691,0.019949426902644986,Heathly,,
5498,-0.4541782520026768,-0.0005008222020646651,0.14014709131882147,Heathly,,
5499,-0.6056552394406182,-0.17022153141575005,0.10281491734218308,Heathly,,
5500,-0.5796048124347628,-0.4239833799392318,-0.0256986505253734,Heathly,,
5501,-0.7139451805105181,0.16154787923916072,0.005065598151791508,Heathly,,
5502,-0.7029675394598297,0.07529413905726484,0.019298131803885815,Heathly,,
5503,-0.5132283149737714,0.32912611217249843,0.08305138549105359,Heathly,,
5504,-0.5338938379963359,0.16243388302609688,0.06703535629300858,Heathly,,
5505,-0.835434445611453,0.24210045534423458,0.003875205690734282,Heathly,,
5506,-0.6618329932801255,0.32635824230774496,0.03872237652084874,Heathly,,
5507,-0.5863126130774731,0.07757166499504674,0.07019791133545358,Heathly,,
5508,-0.6062550740371307,0.3290420627983577,0.07291972464729213,Heathly,,
5509,-0.6792396074829968,0.24449443641931273,0.04627352017587582,Heathly,,
5510,-0.5734828789289061,-0.25458168008572973,0.04471146030196348,Heathly,,
5511,-0.6216769330646671,-0.4229360719958574,0.03354732521485397,Heathly,,
5512,-0.6869473411197348,0.16077015370466502,0.019617576352098563,Heathly,,
5513,-0.5461279846169446,-0.25179908043762583,0.04556437178269583,Heathly,,
5514,-0.6294533343734356,-0.2557282231586993,0.006027958872198759,Heathly,,
5515,-0.64758125598832,0.3250499519509123,0.060368749392453236,Heathly,,
5516,-0.5425712931861822,0.3271443841722,0.03788749377932472,Heathly,,
5517,-0.6811670195706312,0.15953430925088222,0.020657451417312483,Heathly,,
5518,-0.5238345227743003,0.07804203146232726,-0.008465601138871008,Heathly,,
5519,-0.4841964421526642,-0.08733263927013357,0.03242426515348319,Heathly,,
5520,-0.6530341169315421,-0.17492182908288925,0.032410639410912684,Heathly,,
5521,-0.40324313235341314,-0.08658609305748577,0.04203186988819371,Heathly,,
5522,-0.5799984797113649,0.3398340646288008,0.2402889441535933,Heathly,,
5523,-0.6235694682942506,0.24383871095885368,0.07421648401608186,Heathly,,
5524,-0.508003424621366,-0.42131883611976734,0.040551333125856764,Heathly,,
5525,-0.45654153802511116,-0.4184551899870819,0.042145254324349395,Heathly,,
5526,-0.5502628126461747,0.24450089184455526,0.03006158870410857,Heathly,,
5527,-0.5558499849710885,0.24444378261169453,0.041192794956536986,Heathly,,
5528,-0.606315900128605,-0.2541756343292846,0.04286730932290683,Heathly,,
5529,-0.535216451343922,0.1622401392092457,0.029339661697340497,Heathly,,
5530,-0.5236586809726017,0.24624980684760453,0.04437323787924465,Heathly,,
5531,-0.39734669927849203,-0.005252358268232151,0.036302646134999825,Heathly,,
5532,-0.6172126955557302,-0.08850508466016917,0.06734507607230261,Heathly,,
5533,-0.5392202410413812,-0.17017454599549628,0.0363547491299557,Heathly,,
5534,-0.6389587588363613,-0.16200499884271863,0.294814667518848,Heathly,,
5535,-0.6181561413620497,0.32718368978552365,0.07576013573220672,Heathly,,
5536,-0.5728738746908043,-0.25740324408395215,0.01898476485106004,Heathly,,
5537,-0.49716656852263597,0.32748624851280916,0.057858423243467724,Heathly,,
5538,-0.4700244837488494,0.32762700853566185,0.013639522402814373,Heathly,,
5539,-0.47004200851020184,-0.336780120709748,0.076598398193224,Heathly,,
5540,-0.42432487998821095,0.16179607604856605,-0.010819057494893487,Heathly,,
5541,-0.5927398249271838,0.005372597428383176,0.3345935418109815,Heathly,,
5542,-0.5239901028671573,-0.08670219376225179,0.09641158874557686,Heathly,,
5543,-0.48938969048049813,0.24605291263306348,0.02193994499866316,Heathly,,
5544,-0.5672560762588489,0.24628466786538894,0.04709580340739798,Heathly,,
5545,-0.5511717887112422,-0.004740567650021041,0.01883309252343946,Heathly,,
5546,-0.3723025220195795,-0.0008880773002929467,0.08786427088379656,Heathly,,
5547,-0.3730825463333488,-0.085467213943415,0.010649394050561034,Heathly,,
5548,-0.43932354626255954,0.24742031115743776,0.05946229042007169,Heathly,,
5549,-0.35484248539237706,0.4136217021543702,-0.00040038123976216845,Heathly,,
5550,-0.4104511739557,-0.003292157772008948,0.04044715722684546,Heathly,,
5551,-0.34738584220704455,-0.33476827576114243,0.09593291603978898,Heathly,,
5552,-0.4146913240063128,0.24723772041747769,0.050036157035848475,Heathly,,
5553,-0.3985712319862319,-0.0024032356631074336,0.027579067376530774,Heathly,,
